Cell index	pseudotime
114860	54202
114862	48728
114867	60097
114876	55650
114880	42107
114882	48126
114883	47977
114884	50550
114886	52041
114890	54490
114891	57978
114893	59965
114894	54310
114895	55016
114896	53552
114897	60582
114900	47856
114914	52657
114915	60095
114916	55806
114917	57875
114918	57236
114919	59333
114922	41767
114923	43042
114933	57184
114934	56256
114936	52820
114937	61004
114940	60505
114941	61226
114945	45646
114948	46576
114954	45846
114957	51780
114959	47361
114964	56155
114965	60253
114966	58703
114967	59498
114969	48265
114970	48774
114973	52779
114980	57888
114984	53199
114985	56392
114986	58162
114989	58125
114991	58425
114993	52419
114994	40950
114997	50145
115000	49100
115002	49576
115011	58850
115013	57226
115014	52920
115015	58834
115016	56849
115023	46623
115026	50846
115030	49233
115033	55042
115038	59210
115039	60765
115040	60184
115044	43515
115047	44294
115051	56494
115058	54948
115060	54932
115062	59978
115063	59879
115071	50837
115076	50760
115079	53487
115087	59352
115088	61116
115089	59624
115091	45625
115092	49075
115093	41537
115096	43052
115097	50507
115101	51318
115102	43312
115107	53344
115109	57728
115110	61124
115112	58257
115114	50264
115116	33264
115117	46457
115120	48113
115121	51082
115135	57695
115136	56339
115137	56559
115139	48986
115140	58095
115142	42478
115145	50554
115146	52226
115150	40774
115154	54359
115157	55561
115159	57343
115160	58873
115161	60644
115162	59324
115164	43588
115172	53162
115173	51701
115176	51326
115179	53818
115180	50804
115184	59819
115185	58352
115186	58335
115190	43539
115196	52242
115199	51712
115200	55060
115204	60524
115206	54240
115209	59895
115210	60798
115211	60468
115212	59825
115213	49069
115217	52849
115222	58290
115223	58351
115225	52986
115226	48030
115231	56644
115232	59603
115233	58493
115234	59913
115235	60843
115237	49365
115239	49208
115240	45641
115241	44926
115245	52466
115249	58119
115250	54967
115251	46181
115252	58166
115253	61112
115256	42662
115260	54720
115263	53121
115265	54937
115266	51501
115268	53970
115269	59852
115271	60415
115272	57420
115274	58263
115276	54877
115277	48716
115278	53685
115287	58283
115289	50941
115291	53083
115294	60976
115296	57758
115300	57335
115301	45886
115302	39955
115307	52121
115318	55294
115319	51895
115321	59942
115324	59704
115329	50287
115330	50202
115332	50237
115333	51856
115334	51922
115335	53311
115340	53958
115341	56873
115343	52099
115345	58031
115348	42412
115349	45192
115351	47467
115361	48881
115368	54037
115369	54138
115371	56105
115385	53269
115387	57264
115388	47109
115391	56745
115392	60458
115395	59997
115396	55167
115397	60596
115398	60102
115399	44577
115401	46900
115402	52282
115404	51199
115406	50570
115408	51769
115411	56005
115414	56807
115415	53743
115420	54184
115421	60990
115422	46004
115423	51284
115426	53984
115427	48191
115429	57027
115432	51548
115434	50413
115435	60761
115436	51095
115437	56857
115438	59709
115439	58835
115440	57262
115441	58827
115442	58253
115443	60481
115444	57389
115445	52483
115446	54409
115452	48828
115457	51886
115458	52053
115459	49932
115461	54468
115463	52409
115464	56880
115465	50052
115467	60770
115468	59677
115476	48773
115479	49660
115485	51268
115486	57251
115489	59056
115490	55505
115492	59436
115494	56317
115495	61075
115497	46805
115500	52009
115506	51590
115508	44229
115509	59916
115510	53722
115513	57590
115515	57682
115518	57878
115521	43972
115522	48446
115523	44626
115524	48161
115526	54898
115527	49861
115529	50093
115534	56967
115543	59634
115544	58043
115545	61272
115546	56570
115552	49832
115562	57422
115563	55590
115564	56519
115565	49498
115566	60861
115568	55878
115569	57672
115570	58552
115575	50634
115576	45542
115577	46535
115578	55173
115582	50033
115583	47403
115586	48033
115587	52234
115590	55940
115593	58186
115594	60233
115595	57810
115596	51896
115597	57112
115603	52385
115606	48669
115608	50588
115610	50870
115615	60949
115616	57132
115620	59523
115622	44850
115624	40228
115627	50497
115628	45291
115638	54274
115640	51557
115646	58023
115648	58355
115649	60691
115650	54953
115655	43412
115656	50531
115658	53947
115663	52658
115664	55576
115665	56633
115667	58368
115668	54891
115669	58653
115670	54282
115671	45364
115675	45117
115679	54038
115680	52856
115683	60900
115684	54897
115685	60744
115687	53747
115688	52154
115691	55159
115692	56908
115693	60339
115694	52049
115695	43144
115698	51189
115706	54440
115710	51651
115712	59578
115713	55035
115714	60888
115718	56257
115719	46383
115721	46076
115722	44910
115725	55432
115727	53031
115728	50620
115729	51497
115730	58927
115733	56853
115734	60467
115735	60622
115743	47041
115744	56495
115749	53277
115752	56402
115753	57296
115754	59196
115755	58974
115756	57181
115757	61065
115758	59006
115760	60585
115762	50669
115763	48516
115766	51489
115768	50486
115769	55325
115776	52616
115777	57926
115778	55640
115779	52712
115780	61275
115782	57382
115783	60312
115784	54874
115786	44011
115787	51924
115788	46462
115795	52632
115799	53325
115800	57060
115801	53734
115807	58842
115808	60082
115810	46468
115811	50077
115812	44464
115818	48388
115822	50996
115828	57640
115829	59928
115836	55284
115842	55265
115843	51306
115844	59938
115846	57409
115847	57557
115851	61081
115852	58802
115853	54243
115854	45642
115861	55153
115866	50862
115867	50991
115868	56906
115873	53965
115874	48381
115875	59258
115876	57321
115878	52410
115879	47525
115880	60821
115887	54196
115889	51006
115893	57966
115895	57853
115896	52348
115897	57455
115898	61028
115899	55918
115900	54806
115901	55000
115902	58029
115903	59413
115908	42113
115913	39066
115914	51026
115915	45793
115916	46253
115917	53145
115918	54540
115919	57349
115921	56694
115922	58803
115923	60746
115926	46464
115927	48267
115931	47735
115937	53693
115941	57233
115942	50575
115943	57366
115946	58904
115947	56478
115948	54881
115949	57911
115952	44544
115957	56215
115959	52300
115960	56710
115963	57099
115968	55818
115971	59614
115973	50645
115980	53064
115981	58420
115982	52181
115986	50860
115990	53159
115994	60314
116001	51958
116002	47313
116003	54484
116004	52126
116008	58347
116009	57063
116012	60754
116013	58641
116014	55911
116016	58400
116017	42001
116022	59356
116027	54707
116029	61048
116033	56847
116035	61241
116039	50780
116040	44489
116041	49450
116050	60166
116051	59123
116053	53530
116054	54819
116055	59897
116056	59389
116057	60541
116058	58264
116060	60918
116061	59403
116065	48804
116069	47999
116075	52773
116076	59645
116078	58180
116079	56385
116080	55335
116083	52734
116084	47822
116085	53029
116091	51884
116094	57234
116095	50013
116096	59001
116098	56306
116101	61011
116102	58254
116103	60609
116104	59277
116105	60617
116107	48746
116109	52244
116116	58663
116117	46340
116119	55566
116120	56139
116124	53374
116125	59516
116127	58165
116130	47828
116132	45651
116139	57291
116141	57541
116143	58196
116144	59475
116145	57887
116146	59887
116153	47580
116154	50586
116156	51822
116162	49582
116163	60835
116168	54119
116169	60450
116182	57308
116185	55711
116188	60069
116189	57369
116191	60527
116192	57545
116195	50802
116205	52862
116206	49672
116208	51707
116210	56225
116211	54376
116213	60333
116214	57363
116215	55288
116216	56262
116217	46825
116221	43249
116222	52189
116229	51931
116234	54454
116236	57930
116238	54551
116240	57211
116241	60064
116248	53995
116249	52373
116256	44785
116257	53510
116258	54082
116260	53605
116261	56406
116263	59780
116264	55200
116265	44362
116270	54265
116273	48091
116275	53105
116277	56912
116282	55835
116284	59835
116285	58660
116289	49112
116299	56679
116301	59430
116302	55516
116303	60873
116305	57288
116306	58771
116308	60808
116309	59158
116310	60331
116312	38776
116314	47819
116315	50412
116317	49945
116318	50455
116319	56514
116320	53795
116321	53423
116322	54446
116323	54536
116325	53584
116327	56024
116328	59138
116329	53996
116331	56971
116332	59617
116334	61027
116335	60951
116336	54957
116338	48011
116339	42100
116346	53493
116350	51482
116352	58226
116355	60820
116358	59170
116359	58079
116360	59615
116363	51170
116364	57086
116365	50735
116368	50840
116372	54412
116375	55046
116378	55072
116379	59450
116381	55696
116382	61194
116384	49756
116387	46700
116389	56211
116390	57383
116393	59201
116396	55453
116398	56765
116399	61172
116400	59595
116402	41434
116407	53765
116408	51566
116410	59354
116411	49351
116416	60716
116417	57532
116418	59456
116419	53896
116420	58132
116421	52379
116424	41644
116425	44003
116426	47659
116428	51296
116434	54673
116440	57678
116442	60659
116443	61216
116444	59148
116445	60111
116447	54136
116449	48766
116459	57364
116460	53347
116461	59563
116462	59033
116463	52898
116466	60017
116468	45662
116472	52850
116476	56711
116478	53676
116481	60080
116482	59489
116483	56236
116484	61086
116485	60319
116486	31197
116489	41658
116492	47640
116493	52987
116494	53273
116496	49618
116498	57571
116502	52036
116503	57328
116505	59796
116506	59305
116507	58959
116509	57207
116514	51257
116519	55049
116521	50830
116522	56629
116523	55216
116527	55118
116528	59291
116529	60194
116530	60860
116532	60742
116536	50650
116540	50831
116546	55191
116550	55165
116552	58349
116554	60725
116556	60360
116558	45037
116559	46840
116560	51443
116565	56113
116568	56975
116573	59212
116574	54074
116575	59550
116576	57548
116577	57828
116583	49356
116590	56700
116591	55570
116593	52462
116597	60844
116601	49703
116604	42492
116606	54945
116612	55177
116613	58964
116614	61072
116615	59087
116618	51042
116619	46883
116621	49366
116624	47578
116627	58604
116628	57826
116631	56442
116632	54789
116633	59221
116634	59956
116636	46710
116643	52714
116644	50699
116645	55336
116654	61285
116655	45959
116658	44867
116660	50764
116664	36143
116667	55183
116668	56304
116670	56189
116671	59655
116672	58769
116675	60460
116681	49648
116685	47290
116686	54447
116690	60251
116692	61260
116694	60777
116695	60377
116698	47263
116700	51541
116704	45619
116706	55063
116713	54938
116714	53772
116715	55122
116717	54069
116718	60065
116719	61228
116729	44114
116730	47321
116731	59545
116732	50915
116735	55337
116736	52699
116737	53971
116738	59295
116739	54679
116740	58729
116741	58878
116743	59395
116746	51132
116751	49566
116756	57224
116760	57438
116761	58198
116762	51832
116764	54639
116765	60220
116766	55262
116767	54191
116768	42684
116779	56705
116781	59219
116782	59245
116785	59259
116787	60739
116788	59314
116789	60203
116792	47601
116795	47871
116796	51485
116798	52629
116800	53048
116801	50002
116802	56501
116803	53235
116805	54563
116806	55817
116808	58911
116809	52371
116810	55244
116813	61298
116819	49397
116822	49394
116824	50613
116826	57344
116828	57471
116831	58752
116833	60884
116834	57585
116837	57011
116840	46273
116848	59881
116850	52175
116854	58044
116855	60288
116856	60192
116857	55431
116858	57304
116859	60159
116860	48402
116861	52390
116862	47457
116863	48841
116865	57621
116867	49856
116870	47466
116871	60326
116872	60281
116873	52758
116874	50664
116875	59164
116876	54050
116878	59976
116880	49505
116883	49716
116892	50649
116893	57095
116897	58372
116898	47781
116899	54775
116901	59470
116902	58436
116903	56643
116906	42591
116907	47913
116913	51585
116914	56920
116916	53700
116918	58808
116920	58624
116921	54307
116922	58789
116923	60008
116924	56899
116926	45032
116937	55384
116939	54433
116940	54430
116942	48900
116943	58916
116944	58806
116945	57688
116946	57997
116947	53065
116949	47888
116950	48568
116951	46456
116953	49193
116954	48119
116957	49610
116961	58570
116965	56308
116967	55864
116969	57384
116970	61092
116972	59843
116974	46860
116976	42779
116978	53470
116984	52149
116987	59844
116988	56184
116991	58636
116992	48806
116994	59415
116996	39856
116999	44340
117005	47976
117007	53834
117011	52623
117015	56935
117016	61042
117018	58865
117019	56329
117022	48374
117023	51977
117024	55597
117027	51746
117030	56127
117031	53340
117032	60795
117033	59373
117036	61295
117038	45255
117040	53593
117042	49263
117046	50155
117047	56426
117049	53884
117050	55235
117051	48093
117052	60958
117054	60414
117055	59088
117056	55684
117059	59367
117063	47890
117066	52120
117067	52610
117068	45068
117071	59110
117073	59078
117074	55929
117076	57421
117077	57195
117078	47606
117079	48003
117080	50349
117085	47770
117087	51216
117088	53422
117090	56850
117091	53846
117092	50933
117096	53534
117097	58639
117098	59002
117104	43865
117105	48899
117109	56046
117110	58096
117111	58775
117112	57697
117118	55939
117120	60068
117121	59794
117124	50096
117133	48962
117135	48838
117136	60915
117139	56388
117140	51649
117141	58280
117142	55001
117143	55962
117144	59117
117145	46278
117152	50314
117154	54160
117155	58046
117156	53433
117159	57078
117160	59734
117162	54835
117163	51681
117167	42898
117175	50158
117178	50342
117179	52617
117180	55581
117182	56175
117185	54611
117187	55225
117188	61145
117189	59474
117190	57566
117191	45079
117196	43305
117197	54133
117199	42668
117200	50952
117202	47649
117206	58845
117208	54678
117210	60623
117212	58116
117213	61107
117215	49338
117219	48301
117225	49863
117227	55451
117228	57079
117231	56784
117234	52235
117235	60832
117236	60554
117239	48247
117242	53240
117244	45571
117245	55472
117247	56340
117250	59954
117252	49667
117253	47847
117254	60737
117255	61163
117256	61016
117257	25951
117258	44068
117259	48061
117262	49597
117263	38292
117268	56638
117270	54425
117272	59116
117273	51255
117274	59582
117278	58951
117279	61153
117280	60235
117283	52496
117289	54612
117292	58340
117294	57088
117295	54620
117297	54988
117298	59583
117299	55618
117300	59952
117307	38923
117312	46068
117317	57631
117318	58099
117319	58685
117321	59777
117323	45540
117325	49312
117329	50104
117330	51231
117333	58305
117334	53410
117336	52939
117339	60096
117342	46704
117343	45537
117344	49495
117347	45994
117348	48662
117351	53784
117352	58525
117356	57632
117357	52516
117359	57166
117360	59869
117362	48845
117363	45350
117371	56444
117374	53642
117375	57059
117376	60506
117377	58877
117378	58814
117379	59670
117380	59951
117381	59755
117382	61240
117391	51695
117394	58795
117396	58091
117397	50877
117398	59536
117399	58416
117400	58243
117401	59111
117402	56377
117405	48075
117407	52918
117413	49025
117415	53165
117416	60700
117420	60584
117421	55253
117422	47934
117423	58586
117424	53967
117425	52549
117426	55004
117428	43216
117429	49485
117436	41619
117438	50050
117439	52114
117442	58848
117443	49197
117445	54011
117446	57694
117447	53409
117448	48437
117451	50556
117456	51815
117458	48945
117460	56129
117464	54522
117466	57458
117467	56140
117468	60767
117469	59813
117470	57857
117472	51430
117473	44322
117477	49984
117479	49809
117484	50890
117486	56465
117487	58847
117488	58432
117489	57576
117491	46496
117492	40898
117493	51111
117496	45739
117498	50778
117500	54225
117501	50474
117502	52395
117505	57749
117506	54572
117508	52510
117509	56761
117510	59332
117513	49747
117517	51496
117522	55963
117527	59561
117528	57600
117529	56673
117530	55107
117531	53858
117532	55385
117534	47425
117535	44051
117539	47105
117540	46679
117542	48697
117544	52693
117545	53442
117546	57231
117547	55357
117548	56102
117550	60317
117551	57903
117552	60869
117554	56874
117555	60268
117556	55987
117558	50708
117559	42197
117560	45161
117566	53569
117568	59902
117571	58012
117572	55563
117573	57592
117574	60553
117577	60113
117578	61225
117579	46540
117580	48187
117582	51709
117586	58126
117589	51671
117590	59412
117591	56106
117596	53531
117597	58715
117598	57446
117606	49785
117609	52776
117611	55250
117612	57217
117613	56773
117615	57518
117616	56747
117617	61022
117619	55863
117626	49631
117628	53291
117629	50228
117632	51978
117635	61190
117636	54840
117637	58343
117638	59455
117639	57634
117642	50402
117647	48686
117652	48398
117653	59967
117654	60262
117657	54956
117661	46173
117668	49636
117670	57315
117673	56393
117674	51155
117675	58843
117677	57817
117679	55690
117680	55800
117681	60989
117682	60093
117683	55801
117686	52799
117688	58339
117689	47994
117697	55377
117699	57540
117701	57782
117706	49543
117708	46127
117711	48850
117715	58147
117717	53932
117719	52736
117720	58573
117721	57464
117722	60027
117723	59188
117724	54021
117725	55391
117727	34718
117728	43792
117729	45369
117732	53963
117733	51171
117737	51989
117738	55309
117739	58545
117741	54807
117742	53942
117744	58346
117745	57448
117747	42517
117751	48626
117753	51439
117756	56669
117763	46365
117766	55888
117767	60766
117768	58892
117769	44004
117771	45605
117773	50528
117774	51865
117777	50022
117780	53116
117781	56467
117785	58598
117786	60564
117788	53859
117789	58204
117791	30876
117793	46007
117794	45671
117798	50642
117800	51062
117801	48414
117802	58987
117805	52537
117806	54885
117808	54203
117810	58496
117811	52593
117814	49146
117817	50212
117820	49546
117821	47021
117826	50608
117828	58992
117831	54711
117833	60686
117835	60473
117839	47768
117842	53397
117844	58037
117847	45562
117851	56683
117853	51912
117854	61100
117857	58905
117858	56926
117859	57169
117860	59838
117864	53128
117866	51244
117868	52674
117870	55252
117875	52535
117877	52965
117878	56782
117880	60806
117881	44648
117892	53710
117893	58291
117894	55733
117897	51109
117898	57916
117899	57967
117900	59000
117902	59155
117903	59729
117906	54328
117907	55164
117908	49301
117913	53770
117918	59793
117920	51401
117921	56292
117922	61193
117923	56909
117924	58365
117925	57708
117926	57542
117928	47751
117929	50755
117930	51152
117933	51124
117934	51428
117935	53718
117936	51800
117939	51113
117941	58430
117942	59531
117944	56929
117947	42519
117948	40829
117951	52522
117953	57331
117954	52017
117958	48287
117959	52106
117961	54831
117963	55768
117964	59009
117965	56871
117968	55784
117970	58891
117971	61150
117972	59260
117973	53343
117975	41189
117976	48137
117980	52656
117982	53576
117985	55673
117986	57663
117987	53360
117991	46309
117993	40977
117997	45076
117998	44096
117999	54714
118001	52925
118007	56594
118008	52260
118011	57230
118013	40421
118020	57194
118021	50332
118023	57394
118024	56661
118026	59248
118027	58612
118028	60321
118029	55096
118030	59302
118032	49972
118033	49388
118035	52642
118040	48313
118041	54667
118046	55762
118048	52724
118050	58970
118051	49583
118052	61147
118053	57165
118054	60577
118055	59101
118056	55527
118057	41515
118061	44376
118065	57999
118066	49512
118072	55603
118074	57840
118078	41953
118084	50891
118087	51498
118090	52670
118091	52696
118094	57560
118095	56844
118096	55313
118099	48544
118101	51903
118103	49458
118106	46895
118108	51902
118109	49334
118111	56896
118112	55932
118113	59194
118114	46472
118116	57312
118117	59079
118118	60695
118122	49664
118129	47590
118131	54895
118132	48118
118135	59850
118137	56411
118139	54319
118140	57498
118141	59832
118142	55701
118145	39081
118148	49554
118151	49662
118155	50417
118157	55362
118160	58327
118161	55822
118168	48380
118170	47451
118171	44386
118172	54556
118179	53018
118181	57412
118183	55575
118184	40253
118185	58647
118186	56383
118187	53879
118189	49825
118191	48022
118197	51016
118200	49143
118203	51531
118204	56421
118205	60904
118207	60108
118208	61162
118209	55715
118210	44265
118217	50095
118220	54780
118221	56413
118224	53992
118226	60947
118227	52341
118228	59535
118229	61278
118230	52671
118233	41896
118235	50901
118240	40387
118241	57106
118242	53631
118245	58756
118246	60434
118247	57970
118249	57607
118250	46396
118251	46515
118252	50281
118258	51774
118261	54921
118262	54127
118264	54565
118265	55718
118266	57250
118267	54373
118268	60535
118269	59862
118270	54604
118276	44353
118278	50348
118279	58936
118280	50885
118282	56879
118283	56956
118284	47421
118285	59392
118286	60916
118287	56794
118288	45157
118291	47982
118292	51046
118294	57676
118298	43247
118302	56543
118303	60442
118304	53987
118307	60163
118309	48233
118310	47045
118312	39696
118321	54408
118323	60573
118330	60705
118331	56943
118333	39115
118335	50159
118339	52417
118340	51696
118343	46975
118346	60121
118347	57016
118348	57348
118349	61087
118350	57449
118352	45926
118353	47783
118354	52309
118363	56960
118364	57718
118365	54859
118367	59878
118369	51717
118370	56422
118371	55414
118372	59713
118378	44047
118379	50381
118381	48188
118382	50978
118387	54559
118391	52979
118392	53911
118393	52086
118394	60462
118395	60200
118397	61026
118398	55788
118399	60658
118401	48641
118403	49953
118410	50272
118411	55730
118412	57610
118415	59871
118416	54600
118418	54088
118419	58627
118421	59100
118422	57953
118425	41846
118427	46400
118430	46095
118434	53611
118436	55501
118437	51261
118439	55564
118440	56966
118441	50441
118442	57269
118443	43655
118444	57550
118451	49040
118452	47496
118453	48157
118457	54180
118462	56688
118463	57556
118465	60952
118467	47201
118469	50754
118471	45274
118479	50182
118480	52817
118482	56686
118485	60277
118486	58318
118487	60347
118488	61129
118489	46388
118491	46675
118495	53836
118496	49243
118498	59725
118499	51643
118500	59035
118503	54513
118504	58364
118507	54869
118508	55524
118511	53653
118515	45288
118519	51676
118520	55319
118527	56472
118528	57637
118531	47593
118532	49507
118533	48420
118536	52092
118540	49744
118541	53787
118542	34697
118544	53711
118545	53093
118547	60981
118548	56285
118551	51220
118552	39154
118556	46058
118557	51241
118558	53878
118559	54744
118562	55982
118563	57020
118569	60295
118570	61198
118573	46674
118581	48087
118582	54431
118584	60967
118586	55530
118587	57410
118588	58066
118589	58744
118590	59335
118591	59350
118592	61307
118594	38542
118597	44927
118599	42792
118602	51148
118604	49470
118605	57216
118606	43914
118607	55146
118611	58445
118612	60925
118614	59487
118621	52290
118622	51563
118629	58281
118630	53174
118632	58156
118634	51020
118635	56724
118639	49876
118642	56793
118645	54083
118646	55148
118649	57941
118651	57630
118653	54782
118655	41512
118656	53090
118660	53077
118661	53745
118666	53831
118667	48703
118668	56498
118669	49157
118670	55937
118671	60862
118677	51431
118684	51495
118686	58396
118689	61039
118690	54056
118692	60276
118694	61082
118695	59812
118696	60390
118697	56786
118698	41702
118714	58235
118715	57599
118716	49769
118717	58844
118723	57100
118725	46412
118726	50900
118727	53147
118733	51427
118735	61012
118736	58683
118738	54459
118741	57480
118743	46158
118747	51721
118752	45195
118753	48760
118754	53594
118757	54351
118758	57800
118761	59383
118762	56647
118763	48196
118764	59209
118765	59625
118768	44830
118770	51688
118774	55979
118775	46989
118776	49472
118778	44643
118779	53226
118781	55700
118782	47130
118784	59667
118785	61019
118786	57325
118787	58758
118788	59732
118790	43608
118791	48788
118797	48366
118800	47928
118803	53904
118810	57495
118811	55837
118812	58030
118814	58846
118815	46752
118817	41024
118819	44706
118821	47882
118823	53782
118830	58746
118831	55103
118832	60626
118833	57510
118834	42443
118843	53297
118844	55330
118846	60872
118848	58523
118849	50445
118851	53908
118852	58065
118856	49211
118860	49083
118862	53272
118864	56823
118865	55468
118867	50396
118868	59486
118869	59597
118870	53421
118872	55024
118882	48045
118883	48486
118884	51322
118890	50503
118891	54822
118894	58563
118895	59689
118896	60712
118898	59264
118899	45836
118900	47966
118901	56135
118902	38890
118903	45940
118906	51722
118912	52310
118914	59744
118916	54404
118918	56082
118919	50414
118921	57770
118923	58666
118924	60519
118928	50772
118929	46705
118937	55454
118940	56137
118941	49327
118943	60500
118944	60053
118945	56665
118946	58972
118948	46263
118954	48547
118956	52747
118957	53023
118959	53704
118960	52096
118963	59610
118964	58288
118965	58568
118966	56429
118968	44672
118973	49322
118978	60010
118979	54266
118981	47294
118983	56619
118984	54218
118985	58464
118987	55009
118989	60819
118990	58637
118991	46983
118994	52380
118996	52742
118997	50105
118998	52266
118999	50083
119001	58134
119002	58131
119004	48975
119005	55574
119008	57786
119009	59652
119010	56223
119012	57096
119015	39757
119018	52583
119021	47891
119023	52572
119026	52833
119028	57811
119031	57912
119032	55983
119035	59576
119036	55560
119037	59167
119039	45129
119042	51201
119047	54564
119050	53774
119052	51782
119057	56259
119060	45774
119064	50768
119067	49447
119069	48129
119070	52633
119071	56727
119072	57390
119075	54487
119076	58880
119077	59075
119078	59818
119079	61219
119080	60645
119082	55666
119086	51013
119087	56386
119090	46065
119097	58256
119098	54299
119100	61006
119104	53089
119111	51355
119113	51449
119115	55904
119117	56047
119118	54324
119120	56382
119121	60797
119122	60956
119126	45564
119132	50962
119136	58287
119137	57683
119138	58875
119139	59858
119141	59926
119149	50076
119154	59228
119155	51859
119156	55170
119157	56298
119158	53698
119159	58881
119160	58615
119161	48795
119163	41422
119165	50467
119166	51168
119167	53099
119170	53355
119172	51604
119174	57477
119175	56865
119176	59710
119178	54713
119181	60124
119187	50856
119188	50054
119191	50197
119192	54068
119193	52329
119198	51385
119199	56315
119200	56091
119201	55695
119202	52846
119203	56707
119204	51464
119205	59986
119212	50162
119213	54776
119214	50385
119215	57397
119216	59018
119217	57497
119218	56163
119219	54259
119222	54457
119223	60847
119224	55099
119225	54726
119227	44882
119229	41144
119230	51331
119234	49306
119235	47952
119240	54146
119243	54671
119244	56240
119245	61171
119246	60341
119247	53830
119251	48654
119254	50640
119255	51889
119259	48902
119260	53758
119265	60260
119267	59911
119268	59711
119269	60143
119273	48907
119274	45347
119275	48895
119278	51209
119279	49786
119282	51950
119283	60250
119284	56674
119286	50599
119288	58178
119289	59766
119291	57757
119295	42771
119296	50967
119297	52538
119301	50796
119306	51732
119307	55161
119309	54710
119311	56368
119312	55646
119314	61258
119315	50773
119318	45895
119328	56878
119329	60905
119330	49311
119332	55896
119333	56905
119335	60511
119336	61037
119337	58690
119338	47868
119339	44838
119342	30022
119343	37194
119348	50012
119350	55475
119351	53049
119353	56158
119354	58786
119355	56580
119357	57593
119358	57750
119359	59877
119361	35041
119367	58788
119368	48579
119374	55895
119375	55467
119376	60590
119378	54704
119380	59699
119382	46224
119384	46918
119389	50609
119390	57484
119394	51533
119396	56331
119399	57670
119400	50232
119401	57085
119402	57905
119403	60215
119404	60004
119405	55197
119407	58998
119408	57747
119410	44443
119413	55415
119415	55990
119416	53140
119417	49227
119420	56420
119423	59424
119425	59098
119426	58816
119427	60595
119428	58730
119429	58538
119430	60986
119431	46306
119438	49474
119444	59581
119446	58676
119447	57691
119448	51687
119450	58168
119451	60804
119455	49607
119465	51375
119468	58310
119469	59829
119471	60726
119476	44659
119481	51334
119482	46971
119486	58900
119487	52339
119491	53427
119492	60104
119493	58194
119494	58695
119495	61049
119496	54417
119498	59371
119499	58748
119502	47261
119503	51574
119507	49308
119508	53242
119511	47749
119513	52970
119514	51242
119515	60954
119518	53463
119519	60226
119520	52134
119521	57675
119522	56595
119523	56341
119525	34887
119526	47577
119535	56121
119536	52655
119540	51436
119542	56431
119543	57452
119544	56924
119545	59810
119547	59094
119549	48406
119555	49154
119556	52816
119558	50032
119560	52683
119564	56379
119565	60245
119566	59364
119567	58386
119568	48522
119572	49002
119573	46847
119576	49478
119578	53573
119579	55758
119580	59929
119582	61137
119583	57163
119585	61103
119586	54818
119591	49806
119595	53533
119602	58481
119604	57580
119605	55893
119606	60139
119608	31161
119610	50605
119611	53876
119612	57891
119613	49723
119620	58107
119623	60232
119624	55248
119627	59039
119632	45184
119633	50851
119637	53940
119644	51801
119645	46939
119647	59995
119649	45454
119656	50041
119659	55779
119661	53117
119662	49987
119664	55345
119665	56678
119666	54194
119668	59980
119669	47528
119670	60969
119673	51096
119677	48891
119679	59227
119681	52953
119682	56919
119684	51162
119685	58241
119689	60642
119690	61090
119691	60940
119692	43320
119693	48220
119696	47289
119697	47878
119699	53880
119701	59515
119702	55219
119703	51305
119704	50188
119705	54790
119708	61217
119709	56220
119710	52975
119713	49180
119715	51882
119719	53688
119722	56349
119723	60259
119724	55314
119725	57125
119726	53338
119727	60492
119729	57445
119735	50698
119736	51806
119738	52952
119739	58584
119740	47206
119741	57523
119744	52487
119745	59935
119747	51279
119748	55717
119749	57242
119750	56973
119751	42844
119753	44165
119755	48801
119756	49305
119759	49436
119761	51845
119763	51226
119764	54343
119766	57425
119767	60294
119768	55636
119769	52738
119770	58068
119771	35196
119776	46541
119777	53168
119781	56790
119785	59565
119786	52753
119788	49179
119789	55763
119790	58084
119791	60801
119796	53621
119798	50574
119802	48223
119806	60666
119807	56247
119809	53551
119812	55674
119813	60663
119816	46718
119824	46330
119830	58907
119831	56374
119832	56812
119833	57609
119834	54905
119835	53212
119836	58965
119837	57960
119842	48678
119846	55702
119851	59801
119854	60145
119855	60176
119859	52941
119861	49238
119863	51567
119865	49488
119871	61098
119876	59179
119878	58813
119879	58947
119880	42334
119881	45296
119882	40524
119885	45449
119888	55529
119889	51014
119894	55830
119897	59251
119898	56947
119899	56930
119900	53004
119901	54809
119904	45341
119911	46909
119916	56605
119917	54977
119919	54260
119920	53489
119922	59375
119925	56000
119931	49111
119934	55509
119935	50313
119936	54070
119938	56264
119940	54398
119945	48647
119946	53629
119949	53362
119953	58753
119955	55350
119956	60282
119960	50610
119961	57849
119962	61047
119963	60866
119965	45163
119971	50947
119973	51699
119975	52797
119976	56671
119977	59750
119979	53019
119980	48977
119981	55471
119982	60791
119984	60045
119985	61188
119986	52705
119987	44771
119996	54706
119998	54658
119999	55389
120001	54019
120002	53013
120003	60441
120004	57885
120005	52362
120006	59866
120007	59030
120012	50220
120014	49254
120015	57055
120017	52739
120021	59142
120022	52865
120024	53768
120025	59150
120026	57376
120027	59720
120028	54014
120029	55913
120030	45189
120032	49304
120035	52138
120036	59714
120037	48727
120040	53228
120042	51575
120044	56153
120047	57046
120048	55667
120049	58950
120051	52174
120052	51353
120061	56839
120063	54141
120065	55365
120069	60635
120070	59141
120072	57407
120075	42756
120078	49552
120080	45472
120081	52701
120088	58680
120091	59658
