,Estimate,Label MI,Dimension,Measure,Time
308,0.2089588154047675,0.7956753290197203,784,KSG,36.79049205780029
309,0.7611368739474957,0.7956753290197203,784,LMI-Cross,11.958003759384155
310,0.7945047168124065,0.7956753290197203,784,LMI-InfoNCE,1.906229019165039
311,0.7463112333588126,0.7956753290197203,784,LMI-MINE,2.7595698833465576
312,0.5877826121053836,0.7801661057717852,784,MINE,16.905261993408203
313,0.19953289566982368,0.7801661057717852,784,InfoNCE,26.840332984924316
314,0.21012943080851537,0.7801661057717852,784,KSG,44.1104691028595
315,0.7679176278059773,0.7801661057717852,784,LMI-Cross,11.883350372314453
316,0.7495784813252457,0.7801661057717852,784,LMI-InfoNCE,2.6013331413269043
317,0.7541778313925397,0.7801661057717852,784,LMI-MINE,3.2456538677215576
318,0.10525011465767249,0.7782588588880304,784,MINE,33.12355661392212
319,0.2761401597395497,0.7782588588880304,784,InfoNCE,19.490750789642334
320,0.20467083031502434,0.7782588588880304,784,KSG,40.92890191078186
321,0.7674283036081487,0.7782588588880304,784,LMI-Cross,9.433331727981567
322,0.7364244675705601,0.7782588588880304,784,LMI-InfoNCE,1.8401999473571777
323,0.7350691614614739,0.7782588588880304,784,LMI-MINE,2.5721466541290283
324,0.6143101620790429,0.752232651041288,784,MINE,19.283753871917725
325,0.07353702978652317,0.752232651041288,784,InfoNCE,22.14433002471924
326,0.2020547608490689,0.752232651041288,784,KSG,40.27814602851868
327,0.699053931811424,0.752232651041288,784,LMI-Cross,9.200018882751465
328,0.747566583600614,0.752232651041288,784,LMI-InfoNCE,2.638530731201172
329,0.7544057075825537,0.752232651041288,784,LMI-MINE,3.804696798324585
330,0.2724696200135102,0.7669541074355495,784,MINE,14.613004922866821
331,0.5798814711507698,0.7669541074355495,784,InfoNCE,22.23370051383972
332,0.19142812523881667,0.7669541074355495,784,KSG,42.49876594543457
333,0.7653918785368469,0.7669541074355495,784,LMI-Cross,8.853898763656616
334,0.7782463039830407,0.7669541074355495,784,LMI-InfoNCE,2.054621696472168
335,0.7584807579156535,0.7669541074355495,784,LMI-MINE,6.047502279281616
