,Estimator,Sample number,True MI,Estimate,Ambient dimensions,Intrinsic dimensions
0,InfoNCE,1000,1,0.9187959863858481,1,1
1,LMI,1000,1,0.9744929259730574,1,1
2,MINE,1000,1,0.9068824041952797,1,1
3,KSG,1000,1,0.9980343594651475,1,1
4,InfoNCE,1000,1,-0.8398105462199912,13,1
5,LMI,1000,1,0.9139111678899488,13,1
6,MINE,1000,1,0.6070607493798739,13,1
7,KSG,1000,1,0.34884023085767624,13,1
8,InfoNCE,1000,1,-2.0868629390016475,25,2
9,LMI,1000,1,0.6198395475511987,25,2
10,MINE,1000,1,-0.04554977706366573,25,2
11,KSG,1000,1,0.240359679184114,25,2
12,InfoNCE,1000,1,-2.9832427066740372,37,3
13,LMI,1000,1,0.5854816386578725,37,3
14,MINE,1000,1,0.0537996128429038,37,3
15,KSG,1000,1,0.1791669235018698,37,3
16,InfoNCE,1000,1,-6.826358767687118,50,5
17,LMI,1000,1,0.4528350824584905,50,5
18,MINE,1000,1,-0.8048887810316945,50,5
19,KSG,1000,1,0.12343331248005475,50,5
20,InfoNCE,2000,1,1.0052626718642372,1,1
21,LMI,2000,1,1.0835366090145573,1,1
22,MINE,2000,1,1.0093944690598908,1,1
23,KSG,2000,1,1.0302225232743722,1,1
24,InfoNCE,2000,1,0.29005011654133367,13,1
25,LMI,2000,1,0.9153474947492273,13,1
26,MINE,2000,1,0.8445644906551409,13,1
27,KSG,2000,1,0.4295525780536422,13,1
28,InfoNCE,2000,1,0.26915353653089896,25,2
29,LMI,2000,1,0.7306968600265348,25,2
30,MINE,2000,1,0.5209254744696973,25,2
31,KSG,2000,1,0.2232974644917405,25,2
32,InfoNCE,2000,1,-0.9699470664054647,37,3
33,LMI,2000,1,0.6732350795245222,37,3
34,MINE,2000,1,0.5320097563178053,37,3
35,KSG,2000,1,0.18652495998106594,37,3
36,InfoNCE,2000,1,-1.3445067058583688,50,5
37,LMI,2000,1,0.4558996583976192,50,5
38,MINE,2000,1,0.10218675968050414,50,5
39,KSG,2000,1,0.15033320588351343,50,5
40,InfoNCE,3000,1,0.9335445305932392,1,1
41,LMI,3000,1,1.0407270149170242,1,1
42,MINE,3000,1,0.9108555473955123,1,1
43,KSG,3000,1,1.01269786915075,1,1
44,InfoNCE,3000,1,0.8478909790881294,13,1
45,LMI,3000,1,1.0251340972021339,13,1
46,MINE,3000,1,0.8762181555204172,13,1
47,KSG,3000,1,0.41726793431339676,13,1
48,InfoNCE,3000,1,0.6092168958737408,25,2
49,LMI,3000,1,0.8818938355872281,25,2
50,MINE,3000,1,0.8853864646465881,25,2
51,KSG,3000,1,0.3043099703958716,25,2
52,InfoNCE,3000,1,0.4594227586946483,37,3
53,LMI,3000,1,0.784676915434907,37,3
54,MINE,3000,1,0.7583342813216882,37,3
55,KSG,3000,1,0.22603160387039536,37,3
56,InfoNCE,3000,1,0.3141159928418682,50,5
57,LMI,3000,1,0.5469147609958621,50,5
58,MINE,3000,1,0.5234773530431996,50,5
59,KSG,3000,1,0.15767021788079788,50,5
60,InfoNCE,4000,1,0.9622993418868974,1,1
61,LMI,4000,1,1.0080822735353283,1,1
62,MINE,4000,1,0.9146125084036103,1,1
63,KSG,4000,1,1.009685186290711,1,1
64,InfoNCE,4000,1,0.8746129554485892,13,1
65,LMI,4000,1,1.0001412586751315,13,1
66,MINE,4000,1,0.9340064759934567,13,1
67,KSG,4000,1,0.46753624969644125,13,1
68,InfoNCE,4000,1,0.7661056613662259,25,2
69,LMI,4000,1,0.8361441011287521,25,2
70,MINE,4000,1,0.7845438353739023,25,2
71,KSG,4000,1,0.3367632503834418,25,2
72,InfoNCE,4000,1,0.6671420285455417,37,3
73,LMI,4000,1,0.8359190694663848,37,3
74,MINE,4000,1,0.6999439355793035,37,3
75,KSG,4000,1,0.242119498006919,37,3
76,InfoNCE,4000,1,0.3455365352238999,50,5
77,LMI,4000,1,0.6981692028020041,50,5
78,MINE,4000,1,0.5330954827927022,50,5
79,KSG,4000,1,0.1401292925097156,50,5
80,InfoNCE,5000,1,0.9042063541478544,1,1
81,LMI,5000,1,0.9639244499262861,1,1
82,MINE,5000,1,0.8743391590684156,1,1
83,KSG,5000,1,0.9711577196709767,1,1
84,InfoNCE,5000,1,0.9078633932358011,13,1
85,LMI,5000,1,0.9113947353100359,13,1
86,MINE,5000,1,0.9557101705843906,13,1
87,KSG,5000,1,0.5033471613192161,13,1
88,InfoNCE,5000,1,0.7703295552714166,25,2
89,LMI,5000,1,0.8862344217144641,25,2
90,MINE,5000,1,0.8808625470069673,25,2
91,KSG,5000,1,0.30305701614849817,25,2
92,InfoNCE,5000,1,0.5694895914550355,37,3
93,LMI,5000,1,0.7744726125118034,37,3
94,MINE,5000,1,0.8177370029383769,37,3
95,KSG,5000,1,0.24215354505905706,37,3
96,InfoNCE,5000,1,0.5020778957616421,50,5
97,LMI,5000,1,0.6124663088490013,50,5
98,MINE,5000,1,0.5562562144017459,50,5
99,KSG,5000,1,0.1875881935187011,50,5
100,InfoNCE,6000,1,0.9681233623757155,1,1
101,LMI,6000,1,0.9564507046208048,1,1
102,MINE,6000,1,0.9766306561832951,1,1
103,KSG,6000,1,0.965175661666737,1,1
104,InfoNCE,6000,1,0.8866909530533825,13,1
105,LMI,6000,1,0.966368933416985,13,1
106,MINE,6000,1,0.9294927053302369,13,1
107,KSG,6000,1,0.49320583092891956,13,1
108,InfoNCE,6000,1,0.8264179132320025,25,2
109,LMI,6000,1,0.9127940312868336,25,2
110,MINE,6000,1,0.9019454702196119,25,2
111,KSG,6000,1,0.3227057085248424,25,2
112,InfoNCE,6000,1,0.7681096032140794,37,3
113,LMI,6000,1,0.8232167011737911,37,3
114,MINE,6000,1,0.8174534895384296,37,3
115,KSG,6000,1,0.255833837441495,37,3
116,InfoNCE,6000,1,0.6207067128125834,50,5
117,LMI,6000,1,0.6312912505253352,50,5
118,MINE,6000,1,0.5701776940411376,50,5
119,KSG,6000,1,0.16463099130111972,50,5
120,InfoNCE,7000,1,0.961416038992066,1,1
121,LMI,7000,1,0.9642061653392574,1,1
122,MINE,7000,1,1.015784398461373,1,1
123,KSG,7000,1,0.9652146881609781,1,1
124,InfoNCE,7000,1,0.8958232318141977,13,1
125,LMI,7000,1,0.9526112424672658,13,1
126,MINE,7000,1,0.899681318621003,13,1
127,KSG,7000,1,0.4706408812774186,13,1
128,InfoNCE,7000,1,0.9176526457229122,25,2
129,LMI,7000,1,0.9241985192566106,25,2
130,MINE,7000,1,0.8956285474534209,25,2
131,KSG,7000,1,0.315724839171663,25,2
132,InfoNCE,7000,1,0.7929198204275482,37,3
133,LMI,7000,1,0.8686691878737041,37,3
134,MINE,7000,1,0.7514744953180488,37,3
135,KSG,7000,1,0.23575252764221113,37,3
136,InfoNCE,7000,1,0.7510275983997818,50,5
137,LMI,7000,1,0.7018663804876148,50,5
138,MINE,7000,1,0.7749354226441734,50,5
139,KSG,7000,1,0.17347611590599965,50,5
140,InfoNCE,8000,1,1.009999074068999,1,1
141,LMI,8000,1,1.037578412856789,1,1
142,MINE,8000,1,1.0108153037299938,1,1
143,KSG,8000,1,1.0361922430527661,1,1
144,InfoNCE,8000,1,0.9081316861711471,13,1
145,LMI,8000,1,0.9684492913690651,13,1
146,MINE,8000,1,0.8625627330419102,13,1
147,KSG,8000,1,0.48374428308889267,13,1
148,InfoNCE,8000,1,0.8834425447438857,25,2
149,LMI,8000,1,0.9323474461137098,25,2
150,MINE,8000,1,0.8972725296130185,25,2
151,KSG,8000,1,0.32164772684277243,25,2
152,InfoNCE,8000,1,0.7687149821451165,37,3
153,LMI,8000,1,0.8455729443190758,37,3
154,MINE,8000,1,0.802988286748335,37,3
155,KSG,8000,1,0.21388012717561178,37,3
156,InfoNCE,8000,1,0.7318494690367683,50,5
157,LMI,8000,1,0.7014606676114904,50,5
158,MINE,8000,1,0.6820988437431276,50,5
159,KSG,8000,1,0.18661156003654444,50,5
160,InfoNCE,9000,1,0.9863473319917422,1,1
161,LMI,9000,1,1.039609588388627,1,1
162,MINE,9000,1,0.9777784683951536,1,1
163,KSG,9000,1,1.0057812369260237,1,1
164,InfoNCE,9000,1,0.9223966151643119,13,1
165,LMI,9000,1,0.966552237571593,13,1
166,MINE,9000,1,0.8950882639557354,13,1
167,KSG,9000,1,0.4872258997648804,13,1
168,InfoNCE,9000,1,0.9207538368832704,25,2
169,LMI,9000,1,0.9317553405419918,25,2
170,MINE,9000,1,0.8734378839865691,25,2
171,KSG,9000,1,0.3534154304807153,25,2
172,InfoNCE,9000,1,0.7969146334417895,37,3
173,LMI,9000,1,0.771274062767672,37,3
174,MINE,9000,1,0.8280861449453718,37,3
175,KSG,9000,1,0.2341797585837319,37,3
176,InfoNCE,9000,1,0.7642702625162181,50,5
177,LMI,9000,1,0.7004843565525691,50,5
178,MINE,9000,1,0.7260622528352347,50,5
179,KSG,9000,1,0.20179968464171796,50,5
180,InfoNCE,10000,1,0.977637442621446,1,1
181,LMI,10000,1,1.0146148852419468,1,1
182,MINE,10000,1,0.9818212645689857,1,1
183,KSG,10000,1,1.0229299134176564,1,1
184,InfoNCE,10000,1,0.9637316134032828,13,1
185,LMI,10000,1,0.966715178051445,13,1
186,MINE,10000,1,0.9152227028488716,13,1
187,KSG,10000,1,0.4950268183909205,13,1
188,InfoNCE,10000,1,0.8662793641183809,25,2
189,LMI,10000,1,0.9187771216182604,25,2
190,MINE,10000,1,0.8030719563079798,25,2
191,KSG,10000,1,0.3404451270485169,25,2
192,InfoNCE,10000,1,0.726915630748816,37,3
193,LMI,10000,1,0.8573552297084934,37,3
194,MINE,10000,1,0.8429685776464595,37,3
195,KSG,10000,1,0.2279450661295241,37,3
196,InfoNCE,10000,1,0.7598331101239576,50,5
197,LMI,10000,1,0.6964883261028726,50,5
198,MINE,10000,1,0.6754608293677757,50,5
199,KSG,10000,1,0.1776960226294659,50,5
200,InfoNCE,1000,1,0.9213014296436176,1,1
201,LMI,1000,1,1.00385266176254,1,1
202,MINE,1000,1,0.9727079038997654,1,1
203,KSG,1000,1,0.9252329980193136,1,1
204,InfoNCE,1000,1,-0.5224736622927644,13,1
205,LMI,1000,1,0.9564765253228034,13,1
206,MINE,1000,1,0.2849692330868937,13,1
207,KSG,1000,1,0.36288481766523434,13,1
208,InfoNCE,1000,1,-1.0893374226344266,25,2
209,LMI,1000,1,0.6846952141610669,25,2
210,MINE,1000,1,0.10354181098665222,25,2
211,KSG,1000,1,0.27974469437681454,25,2
212,InfoNCE,1000,1,-2.3023173005577466,37,3
213,LMI,1000,1,0.6395221643040283,37,3
214,MINE,1000,1,0.007803884765550805,37,3
215,KSG,1000,1,0.2095173961170139,37,3
216,InfoNCE,1000,1,-5.647793306132049,50,5
217,LMI,1000,1,0.4826816370905177,50,5
218,MINE,1000,1,-0.43077354474861995,50,5
219,KSG,1000,1,0.061291299940257636,50,5
220,InfoNCE,2000,1,0.9673026611657982,1,1
221,LMI,2000,1,0.9819142764792369,1,1
222,MINE,2000,1,1.0068769010252356,1,1
223,KSG,2000,1,0.9492667233079858,1,1
224,InfoNCE,2000,1,0.41659426311558484,13,1
225,LMI,2000,1,0.8687781756678783,13,1
226,MINE,2000,1,0.697038632658278,13,1
227,KSG,2000,1,0.3949220649096493,13,1
228,InfoNCE,2000,1,0.023588452461739382,25,2
229,LMI,2000,1,0.8222811360409215,25,2
230,MINE,2000,1,0.7659219838951045,25,2
231,KSG,2000,1,0.29417492597769007,25,2
232,InfoNCE,2000,1,-0.4245322943488086,37,3
233,LMI,2000,1,0.6441950766870254,37,3
234,MINE,2000,1,0.4187691557183959,37,3
235,KSG,2000,1,0.1556400844742273,37,3
236,InfoNCE,2000,1,-0.7682967203382182,50,5
237,LMI,2000,1,0.5665317334970079,50,5
238,MINE,2000,1,0.5030305076647712,50,5
239,KSG,2000,1,0.1393964784735625,50,5
240,InfoNCE,3000,1,0.9617538129183605,1,1
241,LMI,3000,1,1.0234558155743354,1,1
242,MINE,3000,1,1.0036100905720966,1,1
243,KSG,3000,1,0.988472922726033,1,1
244,InfoNCE,3000,1,0.8323375560747005,13,1
245,LMI,3000,1,0.9711953857136468,13,1
246,MINE,3000,1,0.8913877132571204,13,1
247,KSG,3000,1,0.4593125960963074,13,1
248,InfoNCE,3000,1,0.4627963703739732,25,2
249,LMI,3000,1,0.7911572092628113,25,2
250,MINE,3000,1,0.7115877629819937,25,2
251,KSG,3000,1,0.2726086738238515,25,2
252,InfoNCE,3000,1,0.44021711210749676,37,3
253,LMI,3000,1,0.762856517300431,37,3
254,MINE,3000,1,0.7158825997306651,37,3
255,KSG,3000,1,0.1415012878387158,37,3
256,InfoNCE,3000,1,0.298248185542662,50,5
257,LMI,3000,1,0.6305034058235849,50,5
258,MINE,3000,1,0.5060372803498057,50,5
259,KSG,3000,1,0.1257866188208607,50,5
260,InfoNCE,4000,1,0.9523821343075444,1,1
261,LMI,4000,1,1.0910736340059939,1,1
262,MINE,4000,1,0.9697136859482439,1,1
263,KSG,4000,1,1.0104240663179958,1,1
264,InfoNCE,4000,1,0.8385956607742964,13,1
265,LMI,4000,1,1.0359886107219032,13,1
266,MINE,4000,1,0.8912050676819041,13,1
267,KSG,4000,1,0.4527206799467043,13,1
268,InfoNCE,4000,1,0.7288948070949453,25,2
269,LMI,4000,1,0.9196350974224714,25,2
270,MINE,4000,1,0.8784954637918171,25,2
271,KSG,4000,1,0.29364053697997816,25,2
272,InfoNCE,4000,1,0.6875006468240775,37,3
273,LMI,4000,1,0.7971498118029554,37,3
274,MINE,4000,1,0.6910269790973685,37,3
275,KSG,4000,1,0.22573411211116684,37,3
276,InfoNCE,4000,1,0.3738517588619527,50,5
277,LMI,4000,1,0.5933960461755216,50,5
278,MINE,4000,1,0.7377510537011256,50,5
279,KSG,4000,1,0.1628576485145957,50,5
280,InfoNCE,5000,1,0.9506086492118471,1,1
281,LMI,5000,1,0.9822133743561567,1,1
282,MINE,5000,1,0.9434744648887561,1,1
283,KSG,5000,1,0.9586780833858891,1,1
284,InfoNCE,5000,1,0.9028181101900898,13,1
285,LMI,5000,1,0.9346707546872396,13,1
286,MINE,5000,1,0.8591180065364535,13,1
287,KSG,5000,1,0.44857595015602975,13,1
288,InfoNCE,5000,1,0.7175721572927414,25,2
289,LMI,5000,1,0.8737469357617632,25,2
290,MINE,5000,1,0.8619350823575864,25,2
291,KSG,5000,1,0.3205008182217767,25,2
292,InfoNCE,5000,1,0.6358005981829069,37,3
293,LMI,5000,1,0.7920169589302455,37,3
294,MINE,5000,1,0.704965914975823,37,3
295,KSG,5000,1,0.25239996521535557,37,3
296,InfoNCE,5000,1,0.4672452175864923,50,5
297,LMI,5000,1,0.5989198713194318,50,5
298,MINE,5000,1,0.6135312526532852,50,5
299,KSG,5000,1,0.146992733535929,50,5
300,InfoNCE,6000,1,1.0655838668278588,1,1
301,LMI,6000,1,1.0268489017999025,1,1
302,MINE,6000,1,1.1153635571894953,1,1
303,KSG,6000,1,1.0348180586563662,1,1
304,InfoNCE,6000,1,0.9234677231138855,13,1
305,LMI,6000,1,0.9299495596640378,13,1
306,MINE,6000,1,0.9193352379876285,13,1
307,KSG,6000,1,0.46687614397075383,13,1
308,InfoNCE,6000,1,0.8500311311954662,25,2
309,LMI,6000,1,0.8925169460022155,25,2
310,MINE,6000,1,0.848554058198531,25,2
311,KSG,6000,1,0.3282170076508241,25,2
312,InfoNCE,6000,1,0.757421913358861,37,3
313,LMI,6000,1,0.741304088639905,37,3
314,MINE,6000,1,0.7916387216612711,37,3
315,KSG,6000,1,0.18520331942677756,37,3
316,InfoNCE,6000,1,0.5782208066740385,50,5
317,LMI,6000,1,0.6835949654187637,50,5
318,MINE,6000,1,0.6634550644763448,50,5
319,KSG,6000,1,0.17035877243108483,50,5
320,InfoNCE,7000,1,0.9899981797042579,1,1
321,LMI,7000,1,1.0493723894291407,1,1
322,MINE,7000,1,0.9815182311381654,1,1
323,KSG,7000,1,1.0390036851905393,1,1
324,InfoNCE,7000,1,0.9552707549114361,13,1
325,LMI,7000,1,0.9914584403424707,13,1
326,MINE,7000,1,0.9341731271821427,13,1
327,KSG,7000,1,0.4926323655032374,13,1
328,InfoNCE,7000,1,0.7747708352472977,25,2
329,LMI,7000,1,0.8759180395319527,25,2
330,MINE,7000,1,0.783530599586344,25,2
331,KSG,7000,1,0.3256014676315002,25,2
332,InfoNCE,7000,1,0.8015643563905164,37,3
333,LMI,7000,1,0.7761159655689353,37,3
334,MINE,7000,1,0.8155613364136369,37,3
335,KSG,7000,1,0.21354388125585624,37,3
336,InfoNCE,7000,1,0.5933291385870346,50,5
337,LMI,7000,1,0.6720886777115919,50,5
338,MINE,7000,1,0.7497114151727288,50,5
339,KSG,7000,1,0.19454515208415513,50,5
340,InfoNCE,8000,1,0.9775342530309283,1,1
341,LMI,8000,1,0.9523680540359003,1,1
342,MINE,8000,1,0.9443336042211412,1,1
343,KSG,8000,1,0.9769526369042494,1,1
344,InfoNCE,8000,1,0.9622553143282765,13,1
345,LMI,8000,1,0.9821153871946773,13,1
346,MINE,8000,1,0.9243018389705702,13,1
347,KSG,8000,1,0.5159446951034443,13,1
348,InfoNCE,8000,1,0.8652997509390664,25,2
349,LMI,8000,1,0.9267952780596986,25,2
350,MINE,8000,1,0.8605888021666324,25,2
351,KSG,8000,1,0.3435354419075247,25,2
352,InfoNCE,8000,1,0.7855534595257924,37,3
353,LMI,8000,1,0.8354636176646771,37,3
354,MINE,8000,1,0.8112242779241786,37,3
355,KSG,8000,1,0.23333895361300433,37,3
356,InfoNCE,8000,1,0.7278154439781302,50,5
357,LMI,8000,1,0.6727589452414661,50,5
358,MINE,8000,1,0.6580037303919464,50,5
359,KSG,8000,1,0.1484911079721594,50,5
360,InfoNCE,9000,1,0.9927031228370281,1,1
361,LMI,9000,1,1.0198525996927754,1,1
362,MINE,9000,1,0.9430053822085277,1,1
363,KSG,9000,1,1.0110026781900157,1,1
364,InfoNCE,9000,1,0.9900717882788271,13,1
365,LMI,9000,1,1.0171084043895695,13,1
366,MINE,9000,1,0.9097902008647426,13,1
367,KSG,9000,1,0.49270234833803506,13,1
368,InfoNCE,9000,1,0.8849731903365647,25,2
369,LMI,9000,1,0.8949834474718782,25,2
370,MINE,9000,1,0.8882002727973545,25,2
371,KSG,9000,1,0.36950420815410423,25,2
372,InfoNCE,9000,1,0.8070774322465746,37,3
373,LMI,9000,1,0.8532883866906175,37,3
374,MINE,9000,1,0.8263099081272608,37,3
375,KSG,9000,1,0.24986637146435312,37,3
376,InfoNCE,9000,1,0.7740154874447083,50,5
377,LMI,9000,1,0.7372788614255363,50,5
378,MINE,9000,1,0.764662124986209,50,5
379,KSG,9000,1,0.16386199605554405,50,5
380,InfoNCE,10000,1,1.0071689275664006,1,1
381,LMI,10000,1,1.0386916600353995,1,1
382,MINE,10000,1,1.0421001518004949,1,1
383,KSG,10000,1,1.013297642089095,1,1
384,InfoNCE,10000,1,0.9154223747065233,13,1
385,LMI,10000,1,0.9620002836972416,13,1
386,MINE,10000,1,0.875706851099402,13,1
387,KSG,10000,1,0.5104025807961161,13,1
388,InfoNCE,10000,1,0.8729206461640991,25,2
389,LMI,10000,1,0.9044972025859203,25,2
390,MINE,10000,1,0.8696551255808416,25,2
391,KSG,10000,1,0.35750110668123614,25,2
392,InfoNCE,10000,1,0.800024079769389,37,3
393,LMI,10000,1,0.8501789285706365,37,3
394,MINE,10000,1,0.8510528801242422,37,3
395,KSG,10000,1,0.2449145480267875,37,3
396,InfoNCE,10000,1,0.752759807659272,50,5
397,LMI,10000,1,0.7193868783532612,50,5
398,MINE,10000,1,0.7182980960620333,50,5
399,KSG,10000,1,0.17226064208581635,50,5
400,InfoNCE,1000,1,1.0059678007327748,1,1
401,LMI,1000,1,0.988564367000707,1,1
402,MINE,1000,1,1.106289236582021,1,1
403,KSG,1000,1,1.030237942621128,1,1
404,InfoNCE,1000,1,-0.5013301151956906,13,1
405,LMI,1000,1,0.8083237213321436,13,1
406,MINE,1000,1,0.3227333555460001,13,1
407,KSG,1000,1,0.38391872772396357,13,1
408,InfoNCE,1000,1,-2.66154847030455,25,2
409,LMI,1000,1,0.6962082552229819,25,2
410,MINE,1000,1,0.16776787203811377,25,2
411,KSG,1000,1,0.3283242920267723,25,2
412,InfoNCE,1000,1,-2.9380016384686702,37,3
413,LMI,1000,1,0.608420526761048,37,3
414,MINE,1000,1,-0.4864350417697645,37,3
415,KSG,1000,1,0.20942193454024982,37,3
416,InfoNCE,1000,1,-8.168324257896337,50,5
417,LMI,1000,1,0.3851224377016278,50,5
418,MINE,1000,1,-0.29958586660107295,50,5
419,KSG,1000,1,0.12610704305134096,50,5
420,InfoNCE,2000,1,0.9612708856347377,1,1
421,LMI,2000,1,1.0992904302523434,1,1
422,MINE,2000,1,0.984840591987533,1,1
423,KSG,2000,1,1.0285765895482006,1,1
424,InfoNCE,2000,1,0.7017298034258629,13,1
425,LMI,2000,1,1.0759846818896106,13,1
426,MINE,2000,1,0.9028219797997342,13,1
427,KSG,2000,1,0.44473462478115666,13,1
428,InfoNCE,2000,1,-0.022606775490614472,25,2
429,LMI,2000,1,0.7923618689129938,25,2
430,MINE,2000,1,0.5927867053062132,25,2
431,KSG,2000,1,0.30153504344331644,25,2
432,InfoNCE,2000,1,-0.8496046142213265,37,3
433,LMI,2000,1,0.6661250797769314,37,3
434,MINE,2000,1,0.5362689066664228,37,3
435,KSG,2000,1,0.19797960983130444,37,3
436,InfoNCE,2000,1,-0.7463716840756238,50,5
437,LMI,2000,1,0.5735627748877651,50,5
438,MINE,2000,1,0.38882095681040074,50,5
439,KSG,2000,1,0.16929790007675144,50,5
440,InfoNCE,3000,1,1.0213230997324099,1,1
441,LMI,3000,1,1.0376425385575812,1,1
442,MINE,3000,1,1.0088799829598347,1,1
443,KSG,3000,1,0.9875495265326296,1,1
444,InfoNCE,3000,1,0.7978866793844661,13,1
445,LMI,3000,1,0.9278841362281159,13,1
446,MINE,3000,1,0.9164490251408488,13,1
447,KSG,3000,1,0.43670403461465457,13,1
448,InfoNCE,3000,1,0.5338740482531582,25,2
449,LMI,3000,1,0.8184199724318385,25,2
450,MINE,3000,1,0.7696348313532562,25,2
451,KSG,3000,1,0.28548060026848354,25,2
452,InfoNCE,3000,1,0.22124329758414119,37,3
453,LMI,3000,1,0.8005017307083836,37,3
454,MINE,3000,1,0.6725787441046168,37,3
455,KSG,3000,1,0.21304941972760397,37,3
456,InfoNCE,3000,1,0.3483893834364122,50,5
457,LMI,3000,1,0.6036414454021509,50,5
458,MINE,3000,1,0.39497905359851987,50,5
459,KSG,3000,1,0.12680508104454088,50,5
460,InfoNCE,4000,1,1.0440406320501798,1,1
461,LMI,4000,1,1.1060290094978913,1,1
462,MINE,4000,1,1.010605828861243,1,1
463,KSG,4000,1,1.0458082240164468,1,1
464,InfoNCE,4000,1,0.9274350189039887,13,1
465,LMI,4000,1,0.9989914393731597,13,1
466,MINE,4000,1,0.8913347426006546,13,1
467,KSG,4000,1,0.47612801417414835,13,1
468,InfoNCE,4000,1,0.7463235289333823,25,2
469,LMI,4000,1,0.881004799913763,25,2
470,MINE,4000,1,0.7581399409262133,25,2
471,KSG,4000,1,0.27923748500685025,25,2
472,InfoNCE,4000,1,0.5979630391318821,37,3
473,LMI,4000,1,0.7760688741495473,37,3
474,MINE,4000,1,0.6943579390792795,37,3
475,KSG,4000,1,0.19393466325161798,37,3
476,InfoNCE,4000,1,0.4790060791830946,50,5
477,LMI,4000,1,0.6085792918154502,50,5
478,MINE,4000,1,0.6283422265629395,50,5
479,KSG,4000,1,0.18378791458670432,50,5
480,InfoNCE,5000,1,1.0291373034570124,1,1
481,LMI,5000,1,0.9944820772132529,1,1
482,MINE,5000,1,1.0505534430557035,1,1
483,KSG,5000,1,1.0209554017449596,1,1
484,InfoNCE,5000,1,0.9273703534272644,13,1
485,LMI,5000,1,0.9565705416141606,13,1
486,MINE,5000,1,0.9073758224206051,13,1
487,KSG,5000,1,0.47722310828507736,13,1
488,InfoNCE,5000,1,0.8026760522456936,25,2
489,LMI,5000,1,0.8940061668410854,25,2
490,MINE,5000,1,0.8614180165177674,25,2
491,KSG,5000,1,0.28193158873984997,25,2
492,InfoNCE,5000,1,0.7325539099747024,37,3
493,LMI,5000,1,0.8440905314071071,37,3
494,MINE,5000,1,0.8191758957868206,37,3
495,KSG,5000,1,0.209843164021138,37,3
496,InfoNCE,5000,1,0.47421808218307404,50,5
497,LMI,5000,1,0.6547762629965503,50,5
498,MINE,5000,1,0.5842824211950237,50,5
499,KSG,5000,1,0.15200027472702432,50,5
500,InfoNCE,6000,1,0.9775204944188594,1,1
501,LMI,6000,1,0.9909016301503859,1,1
502,MINE,6000,1,1.0028642018153047,1,1
503,KSG,6000,1,1.0146782671868284,1,1
504,InfoNCE,6000,1,0.9073268073651092,13,1
505,LMI,6000,1,1.0171891520828036,13,1
506,MINE,6000,1,0.8589055219713125,13,1
507,KSG,6000,1,0.4804501502712149,13,1
508,InfoNCE,6000,1,0.8118399758142675,25,2
509,LMI,6000,1,0.8572862494155743,25,2
510,MINE,6000,1,0.839070590864654,25,2
511,KSG,6000,1,0.29874892221518434,25,2
512,InfoNCE,6000,1,0.6920953353245284,37,3
513,LMI,6000,1,0.8742157824600206,37,3
514,MINE,6000,1,0.7782537419012459,37,3
515,KSG,6000,1,0.23445410456320018,37,3
516,InfoNCE,6000,1,0.6120669923638393,50,5
517,LMI,6000,1,0.6124115051149834,50,5
518,MINE,6000,1,0.7007074525578089,50,5
519,KSG,6000,1,0.1622056837048287,50,5
520,InfoNCE,7000,1,0.971446067190385,1,1
521,LMI,7000,1,1.0115843507325566,1,1
522,MINE,7000,1,0.9142359523895462,1,1
523,KSG,7000,1,1.0026836384488977,1,1
524,InfoNCE,7000,1,0.9683476277524405,13,1
525,LMI,7000,1,0.9748333578303976,13,1
526,MINE,7000,1,0.9479596004406072,13,1
527,KSG,7000,1,0.4957293996073827,13,1
528,InfoNCE,7000,1,0.8027104487758662,25,2
529,LMI,7000,1,0.8878074321504992,25,2
530,MINE,7000,1,0.828421855079856,25,2
531,KSG,7000,1,0.3257718067973375,25,2
532,InfoNCE,7000,1,0.7863858555559683,37,3
533,LMI,7000,1,0.8015432123331997,37,3
534,MINE,7000,1,0.797359036611619,37,3
535,KSG,7000,1,0.19663218412080194,37,3
536,InfoNCE,7000,1,0.7213268825263782,50,5
537,LMI,7000,1,0.6972621613576744,50,5
538,MINE,7000,1,0.7247888932882466,50,5
539,KSG,7000,1,0.18688116339700075,50,5
540,InfoNCE,8000,1,0.9974828646698073,1,1
541,LMI,8000,1,1.0068086193711723,1,1
542,MINE,8000,1,0.9946393035204416,1,1
543,KSG,8000,1,1.015286423908015,1,1
544,InfoNCE,8000,1,0.969723488959343,13,1
545,LMI,8000,1,1.0044108667552205,13,1
546,MINE,8000,1,0.9509261291853398,13,1
547,KSG,8000,1,0.5250325105321731,13,1
548,InfoNCE,8000,1,0.8498653399200344,25,2
549,LMI,8000,1,0.9105943770252067,25,2
550,MINE,8000,1,0.830578173556374,25,2
551,KSG,8000,1,0.36429068292367073,25,2
552,InfoNCE,8000,1,0.7342957502626408,37,3
553,LMI,8000,1,0.7738552590524063,37,3
554,MINE,8000,1,0.7693787491861215,37,3
555,KSG,8000,1,0.22487922874961355,37,3
556,InfoNCE,8000,1,0.7088753386039108,50,5
557,LMI,8000,1,0.7040818913884396,50,5
558,MINE,8000,1,0.6857383406006864,50,5
559,KSG,8000,1,0.1709581415381481,50,5
560,InfoNCE,9000,1,0.995547715882299,1,1
561,LMI,9000,1,1.0150462518018222,1,1
562,MINE,9000,1,0.9627827851184727,1,1
563,KSG,9000,1,0.980683277170671,1,1
564,InfoNCE,9000,1,0.9455413523868252,13,1
