,True MI,Ambient dimensions,Intrinsic dimensions,Estimator,Estimate
4379,2.0,3000,5,LMI-MINE,0.8327105853788406
4380,0.0,4000,5,InfoNCE,0.0004038152642258747
4381,0.0,4000,5,MINE,0.0014405266836268853
4382,0.0,4000,5,KSG,-0.007100711683439858
4383,0.0,4000,5,LMI,0.011955956351902547
4384,0.0,4000,5,LMI-InfoNCE,0.010625072826785702
4385,0.0,4000,5,LMI-MINE,0.025260628520499047
4386,0.2222222222222222,4000,5,InfoNCE,8.94309784486605e-06
4387,0.2222222222222222,4000,5,MINE,2.751722413804938e-06
4388,0.2222222222222222,4000,5,KSG,-0.02488157862259964
4389,0.2222222222222222,4000,5,LMI,0.15433673129451114
4390,0.2222222222222222,4000,5,LMI-InfoNCE,0.073662632972843
4391,0.2222222222222222,4000,5,LMI-MINE,0.08532857873317784
4392,0.4444444444444444,4000,5,InfoNCE,0.0004684807409502907
4393,0.4444444444444444,4000,5,MINE,2.751722413804938e-06
4394,0.4444444444444444,4000,5,KSG,-0.013465876138983012
4395,0.4444444444444444,4000,5,LMI,0.3008836654526222
4396,0.4444444444444444,4000,5,LMI-InfoNCE,0.14125885987217113
4397,0.4444444444444444,4000,5,LMI-MINE,0.2767118741284973
4398,0.6666666666666666,4000,5,InfoNCE,0.0012272681965570026
4399,0.6666666666666666,4000,5,MINE,8.255167241414815e-06
4400,0.6666666666666666,4000,5,KSG,-0.004500129782244054
4401,0.6666666666666666,4000,5,LMI,0.4361932747844671
4402,0.6666666666666666,4000,5,LMI-InfoNCE,0.23943280064725872
4403,0.6666666666666666,4000,5,LMI-MINE,0.22440038734099454
4404,0.8888888888888888,4000,5,InfoNCE,2.270170991389074e-05
4405,0.8888888888888888,4000,5,MINE,0.00019193263836289444
4406,0.8888888888888888,4000,5,KSG,0.00036775259402833173
4407,0.8888888888888888,4000,5,LMI,0.5784446323665311
4408,0.8888888888888888,4000,5,LMI-InfoNCE,0.39712455720088086
4409,0.8888888888888888,4000,5,LMI-MINE,0.42163521468545456
4410,1.1111111111111112,4000,5,InfoNCE,4.0587905603622836e-05
4411,1.1111111111111112,4000,5,MINE,0.0014433643973661215
4412,1.1111111111111112,4000,5,KSG,0.07132572369066967
4413,1.1111111111111112,4000,5,LMI,0.5947180581828475
4414,1.1111111111111112,4000,5,LMI-InfoNCE,0.4848652216345102
4415,1.1111111111111112,4000,5,LMI-MINE,0.47706441709207115
4416,1.3333333333333333,4000,5,InfoNCE,4.127583620707407e-05
4417,1.3333333333333333,4000,5,MINE,0.0
4418,1.3333333333333333,4000,5,KSG,-0.008316592718781294
4419,1.3333333333333333,4000,5,LMI,0.8000980559322831
4420,1.3333333333333333,4000,5,LMI-InfoNCE,0.5806067875613125
4421,1.3333333333333333,4000,5,LMI-MINE,0.5741760756557818
4422,1.5555555555555554,4000,5,InfoNCE,0.0
4423,1.5555555555555554,4000,5,MINE,0.0
4424,1.5555555555555554,4000,5,KSG,0.02376639198775394
4425,1.5555555555555554,4000,5,LMI,0.9798682888392312
4426,1.5555555555555554,4000,5,LMI-InfoNCE,0.6928861130538173
4427,1.5555555555555554,4000,5,LMI-MINE,0.6011848608011173
4428,1.7777777777777777,4000,5,InfoNCE,2.0637918103537038e-06
4429,1.7777777777777777,4000,5,MINE,0.0
4430,1.7777777777777777,4000,5,KSG,0.03434077642046078
4431,1.7777777777777777,4000,5,LMI,1.0718691791122734
4432,1.7777777777777777,4000,5,LMI-InfoNCE,0.8922389561893465
4433,1.7777777777777777,4000,5,LMI-MINE,0.814092767904121
4434,2.0,4000,5,InfoNCE,0.0006500944202614166
4435,2.0,4000,5,MINE,0.0012307078495742585
4436,2.0,4000,5,KSG,0.016847725906356435
4437,2.0,4000,5,LMI,1.1699940638176494
4438,2.0,4000,5,LMI-InfoNCE,0.9105937980917803
4439,2.0,4000,5,LMI-MINE,0.8893396163904301
4440,0.0,5000,5,InfoNCE,3.439653017256173e-06
4441,0.0,5000,5,MINE,2.751722413804938e-06
4442,0.0,5000,5,KSG,-0.019703602168331336
4443,0.0,5000,5,LMI,-0.0035759733959387337
4444,0.0,5000,5,LMI-InfoNCE,-0.010068723012112302
4445,0.0,5000,5,LMI-MINE,-0.021123191019744116
4446,0.2222222222222222,5000,5,InfoNCE,0.0
4447,0.2222222222222222,5000,5,MINE,0.0
4448,0.2222222222222222,5000,5,KSG,-0.0061407979362653065
4449,0.2222222222222222,5000,5,LMI,0.18254453097566586
4450,0.2222222222222222,5000,5,LMI-InfoNCE,0.11742125134518464
4451,0.2222222222222222,5000,5,LMI-MINE,0.034815925798920254
4452,0.4444444444444444,5000,5,InfoNCE,0.0
4453,0.4444444444444444,5000,5,MINE,0.0007429650517273333
4454,0.4444444444444444,5000,5,KSG,-0.038200177939574954
4455,0.4444444444444444,5000,5,LMI,0.28799530557989905
4456,0.4444444444444444,5000,5,LMI-InfoNCE,0.17402371923503154
4457,0.4444444444444444,5000,5,LMI-MINE,0.2083996056052232
4458,0.6666666666666666,5000,5,InfoNCE,0.0
4459,0.6666666666666666,5000,5,MINE,0.0
4460,0.6666666666666666,5000,5,KSG,-0.003696276019755523
4461,0.6666666666666666,5000,5,LMI,0.4855645963214391
4462,0.6666666666666666,5000,5,LMI-InfoNCE,0.3017290167656015
4463,0.6666666666666666,5000,5,LMI-MINE,0.24192249689605552
4464,0.8888888888888888,5000,5,InfoNCE,0.0008557856706933358
4465,0.8888888888888888,5000,5,MINE,0.0014446542672475926
4466,0.8888888888888888,5000,5,KSG,-0.035161588503931494
4467,0.8888888888888888,5000,5,LMI,0.6199582061383416
4468,0.8888888888888888,5000,5,LMI-InfoNCE,0.46458620209793017
4469,0.8888888888888888,5000,5,LMI-MINE,0.42167164711909594
4470,1.1111111111111112,5000,5,InfoNCE,0.00021188262586298024
4471,1.1111111111111112,5000,5,MINE,1.651033448282963e-05
4472,1.1111111111111112,5000,5,KSG,0.009464200439848622
4473,1.1111111111111112,5000,5,LMI,0.5978202229563288
4474,1.1111111111111112,5000,5,LMI-InfoNCE,0.5191620753277466
4475,1.1111111111111112,5000,5,LMI-MINE,0.4518939522238198
4476,1.3333333333333333,5000,5,InfoNCE,0.0002070671116388216
4477,1.3333333333333333,5000,5,MINE,1.375861206902469e-06
4478,1.3333333333333333,5000,5,KSG,0.003532904075098091
4479,1.3333333333333333,5000,5,LMI,0.81659772365989
4480,1.3333333333333333,5000,5,LMI-InfoNCE,0.5261912438312177
4481,1.3333333333333333,5000,5,LMI-MINE,0.6096799117724868
4482,1.5555555555555554,5000,5,InfoNCE,4.0587905603622836e-05
4483,1.5555555555555554,5000,5,MINE,0.0
4484,1.5555555555555554,5000,5,KSG,0.047847146303378295
4485,1.5555555555555554,5000,5,LMI,0.9637132539581812
4486,1.5555555555555554,5000,5,LMI-InfoNCE,0.7602368970569783
4487,1.5555555555555554,5000,5,LMI-MINE,0.7284796462357245
4488,1.7777777777777777,5000,5,InfoNCE,0.002929896440098808
4489,1.7777777777777777,5000,5,MINE,0.0
4490,1.7777777777777777,5000,5,KSG,-0.013151332410979558
4491,1.7777777777777777,5000,5,LMI,1.0762544256589703
4492,1.7777777777777777,5000,5,LMI-InfoNCE,0.7666805280717933
4493,1.7777777777777777,5000,5,LMI-MINE,0.7913261377786791
4494,2.0,5000,5,InfoNCE,0.024733168985882237
4495,2.0,5000,5,MINE,0.0028893085344951852
4496,2.0,5000,5,KSG,0.0063050638302152235
4497,2.0,5000,5,LMI,1.3048686218704337
4498,2.0,5000,5,LMI-InfoNCE,0.9106966779344703
4499,2.0,5000,5,LMI-MINE,0.9279972348857423
4500,0.0,10,6,InfoNCE,0.0
4501,0.0,10,6,MINE,0.0
4502,0.0,10,6,KSG,0.014750931970608998
4503,0.0,10,6,LMI,0.10202915493963859
4504,0.0,10,6,LMI-InfoNCE,-0.02894217434329012
4505,0.0,10,6,LMI-MINE,0.043474195956554884
4506,0.2222222222222222,10,6,InfoNCE,0.0
4507,0.2222222222222222,10,6,MINE,0.0
4508,0.2222222222222222,10,6,KSG,0.14524451982707837
4509,0.2222222222222222,10,6,LMI,0.16915228762859458
4510,0.2222222222222222,10,6,LMI-InfoNCE,0.042772086541807836
4511,0.2222222222222222,10,6,LMI-MINE,0.07503753617264364
4512,0.4444444444444444,10,6,InfoNCE,0.0
4513,0.4444444444444444,10,6,MINE,0.12592879264946402
4514,0.4444444444444444,10,6,KSG,0.21202817593585543
4515,0.4444444444444444,10,6,LMI,0.19004745394924852
4516,0.4444444444444444,10,6,LMI-InfoNCE,0.1390522461380811
4517,0.4444444444444444,10,6,LMI-MINE,0.17880913331101836
4518,0.6666666666666666,10,6,InfoNCE,0.16589790467528248
4519,0.6666666666666666,10,6,MINE,0.3718662191577416
4520,0.6666666666666666,10,6,KSG,0.3940331500845358
4521,0.6666666666666666,10,6,LMI,0.3548640072248058
4522,0.6666666666666666,10,6,LMI-InfoNCE,0.21059809272940505
4523,0.6666666666666666,10,6,LMI-MINE,0.16382770634154833
4524,0.8888888888888888,10,6,InfoNCE,0.32920437476736414
4525,0.8888888888888888,10,6,MINE,0.4766722746108863
4526,0.8888888888888888,10,6,KSG,0.43226649335206513
4527,0.8888888888888888,10,6,LMI,0.40636909162479673
4528,0.8888888888888888,10,6,LMI-InfoNCE,0.3088667805760384
4529,0.8888888888888888,10,6,LMI-MINE,0.28058087913746327
4530,1.1111111111111112,10,6,InfoNCE,0.3007935287754316
4531,1.1111111111111112,10,6,MINE,0.4706683602692657
4532,1.1111111111111112,10,6,KSG,0.5998837646085432
4533,1.1111111111111112,10,6,LMI,0.47760374224324437
4534,1.1111111111111112,10,6,LMI-InfoNCE,0.38004018114913096
4535,1.1111111111111112,10,6,LMI-MINE,0.4484277095279556
4536,1.3333333333333333,10,6,InfoNCE,0.9649368678205293
4537,1.3333333333333333,10,6,MINE,0.8409272295720435
4538,1.3333333333333333,10,6,KSG,0.6939585228454418
4539,1.3333333333333333,10,6,LMI,0.701987197474572
4540,1.3333333333333333,10,6,LMI-InfoNCE,0.40148521711492363
4541,1.3333333333333333,10,6,LMI-MINE,0.4086346272322576
4542,1.5555555555555554,10,6,InfoNCE,0.864634522045529
4543,1.5555555555555554,10,6,MINE,0.7901486639741957
4544,1.5555555555555554,10,6,KSG,0.7485849267061444
4545,1.5555555555555554,10,6,LMI,0.7193770955023567
4546,1.5555555555555554,10,6,LMI-InfoNCE,0.487942212620638
4547,1.5555555555555554,10,6,LMI-MINE,0.4691499541678723
4548,1.7777777777777777,10,6,InfoNCE,1.254565970832551
4549,1.7777777777777777,10,6,MINE,1.1761468695359851
4550,1.7777777777777777,10,6,KSG,1.006239407929596
4551,1.7777777777777777,10,6,LMI,0.999533986202511
4552,1.7777777777777777,10,6,LMI-InfoNCE,0.770114923363962
4553,1.7777777777777777,10,6,LMI-MINE,0.7648744897767883
4554,2.0,10,6,InfoNCE,1.3384673630906703
4555,2.0,10,6,MINE,1.272167707217756
4556,2.0,10,6,KSG,1.0498249596415952
4557,2.0,10,6,LMI,1.03618489335813
4558,2.0,10,6,LMI-InfoNCE,0.7046476209187138
4559,2.0,10,6,LMI-MINE,0.6886359105240908
4560,0.0,20,6,InfoNCE,0.0
4561,0.0,20,6,MINE,0.0
4562,0.0,20,6,KSG,-0.0008796910820860644
4563,0.0,20,6,LMI,0.010295142297539773
4564,0.0,20,6,LMI-InfoNCE,0.02782330040810314
4565,0.0,20,6,LMI-MINE,0.01399705253986737
4566,0.2222222222222222,20,6,InfoNCE,0.0
4567,0.2222222222222222,20,6,MINE,0.0
4568,0.2222222222222222,20,6,KSG,0.09401098819048659
4569,0.2222222222222222,20,6,LMI,0.08903307394299784
4570,0.2222222222222222,20,6,LMI-InfoNCE,0.08620187941874195
4571,0.2222222222222222,20,6,LMI-MINE,0.07386817346698547
4572,0.4444444444444444,20,6,InfoNCE,0.0
4573,0.4444444444444444,20,6,MINE,0.14885769164514454
4574,0.4444444444444444,20,6,KSG,0.1593441679229898
4575,0.4444444444444444,20,6,LMI,0.2445930598578671
4576,0.4444444444444444,20,6,LMI-InfoNCE,0.13174437117731166
4577,0.4444444444444444,20,6,LMI-MINE,0.13306367763179974
4578,0.6666666666666666,20,6,InfoNCE,0.0
4579,0.6666666666666666,20,6,MINE,0.28947500655684844
4580,0.6666666666666666,20,6,KSG,0.18196114591810603
4581,0.6666666666666666,20,6,LMI,0.20838690438908514
4582,0.6666666666666666,20,6,LMI-InfoNCE,0.21487486738242603
4583,0.6666666666666666,20,6,LMI-MINE,0.18429262560102913
4584,0.8888888888888888,20,6,InfoNCE,0.0
4585,0.8888888888888888,20,6,MINE,0.3700020992050396
4586,0.8888888888888888,20,6,KSG,0.3052631813158158
4587,0.8888888888888888,20,6,LMI,0.44212114100988475
4588,0.8888888888888888,20,6,LMI-InfoNCE,0.27741283366261854
4589,0.8888888888888888,20,6,LMI-MINE,0.35478266634627614
4590,1.1111111111111112,20,6,InfoNCE,0.0036474080594984457
4591,1.1111111111111112,20,6,MINE,0.5383297747717118
4592,1.1111111111111112,20,6,KSG,0.3305148991278276
4593,1.1111111111111112,20,6,LMI,0.41555133622396767
4594,1.1111111111111112,20,6,LMI-InfoNCE,0.34879546347145046
4595,1.1111111111111112,20,6,LMI-MINE,0.3669140410120019
4596,1.3333333333333333,20,6,InfoNCE,0.37811968032576415
4597,1.3333333333333333,20,6,MINE,0.7890988818733291
4598,1.3333333333333333,20,6,KSG,0.39056249288111106
4599,1.3333333333333333,20,6,LMI,0.5937773200365464
4600,1.3333333333333333,20,6,LMI-InfoNCE,0.4665717586094636
4601,1.3333333333333333,20,6,LMI-MINE,0.5347021718545969
4602,1.5555555555555554,20,6,InfoNCE,0.5131583939914311
4603,1.5555555555555554,20,6,MINE,0.8297564404505514
4604,1.5555555555555554,20,6,KSG,0.4963906165011514
4605,1.5555555555555554,20,6,LMI,0.6538947294449247
4606,1.5555555555555554,20,6,LMI-InfoNCE,0.4397891297787565
4607,1.5555555555555554,20,6,LMI-MINE,0.5205432792781356
4608,1.7777777777777777,20,6,InfoNCE,0.7358429061898026
4609,1.7777777777777777,20,6,MINE,1.0898939584926186
4610,1.7777777777777777,20,6,KSG,0.5785790457596843
4611,1.7777777777777777,20,6,LMI,0.7392716560829551
4612,1.7777777777777777,20,6,LMI-InfoNCE,0.8078620247497893
4613,1.7777777777777777,20,6,LMI-MINE,0.5607550675750624
4614,2.0,20,6,InfoNCE,0.9399085766057665
4615,2.0,20,6,MINE,1.1671028178750626
4616,2.0,20,6,KSG,0.5760373423798816
4617,2.0,20,6,LMI,0.8396898613601033
4618,2.0,20,6,LMI-InfoNCE,0.7135145020728123
4619,2.0,20,6,LMI-MINE,0.6291880297328466
4620,0.0,30,6,InfoNCE,0.0
4621,0.0,30,6,MINE,0.0
4622,0.0,30,6,KSG,-0.011731841349560351
4623,0.0,30,6,LMI,0.005167827192990014
4624,0.0,30,6,LMI-InfoNCE,-0.06511984154944225
4625,0.0,30,6,LMI-MINE,-0.053636825989416166
4626,0.2222222222222222,30,6,InfoNCE,0.0
4627,0.2222222222222222,30,6,MINE,0.0
4628,0.2222222222222222,30,6,KSG,0.052762568370141566
4629,0.2222222222222222,30,6,LMI,0.015168017007633431
4630,0.2222222222222222,30,6,LMI-InfoNCE,0.17155549552642219
4631,0.2222222222222222,30,6,LMI-MINE,0.10275634519999557
4632,0.4444444444444444,30,6,InfoNCE,0.0
4633,0.4444444444444444,30,6,MINE,0.0
4634,0.4444444444444444,30,6,KSG,0.08232305725140311
4635,0.4444444444444444,30,6,LMI,0.2568517170671067
4636,0.4444444444444444,30,6,LMI-InfoNCE,0.14340038795357546
4637,0.4444444444444444,30,6,LMI-MINE,0.12118784433353523
4638,0.6666666666666666,30,6,InfoNCE,0.0
4639,0.6666666666666666,30,6,MINE,0.023090218722189824
4640,0.6666666666666666,30,6,KSG,0.19786583490125248
4641,0.6666666666666666,30,6,LMI,0.35287134892055577
4642,0.6666666666666666,30,6,LMI-InfoNCE,0.3154322030822706
4643,0.6666666666666666,30,6,LMI-MINE,0.2988122372442567
4644,0.8888888888888888,30,6,InfoNCE,0.0
4645,0.8888888888888888,30,6,MINE,0.4277430384577664
4646,0.8888888888888888,30,6,KSG,0.17180850744920972
4647,0.8888888888888888,30,6,LMI,0.34166930291643843
4648,0.8888888888888888,30,6,LMI-InfoNCE,0.33235945334831707
4649,0.8888888888888888,30,6,LMI-MINE,0.30698123788632986
4650,1.1111111111111112,30,6,InfoNCE,0.0
4651,1.1111111111111112,30,6,MINE,0.583007771778154
4652,1.1111111111111112,30,6,KSG,0.2742667369857085
4653,1.1111111111111112,30,6,LMI,0.6703651790643474
4654,1.1111111111111112,30,6,LMI-InfoNCE,0.4373347310607913
4655,1.1111111111111112,30,6,LMI-MINE,0.4430056779629703
4656,1.3333333333333333,30,6,InfoNCE,0.1586760092002514
4657,1.3333333333333333,30,6,MINE,0.7748226020252074
4658,1.3333333333333333,30,6,KSG,0.26056678657375537
4659,1.3333333333333333,30,6,LMI,0.6128699072169954
4660,1.3333333333333333,30,6,LMI-InfoNCE,0.5297622222362385
4661,1.3333333333333333,30,6,LMI-MINE,0.46549590767260984
4662,1.5555555555555554,30,6,InfoNCE,0.2809976377305189
4663,1.5555555555555554,30,6,MINE,0.6776742460843801
4664,1.5555555555555554,30,6,KSG,0.30143582502751154
4665,1.5555555555555554,30,6,LMI,0.7382580817858532
4666,1.5555555555555554,30,6,LMI-InfoNCE,0.484797522785322
4667,1.5555555555555554,30,6,LMI-MINE,0.5423008197123272
4668,1.7777777777777777,30,6,InfoNCE,0.5372724254342073
4669,1.7777777777777777,30,6,MINE,1.176988208664006
4670,1.7777777777777777,30,6,KSG,0.3939520520352141
4671,1.7777777777777777,30,6,LMI,0.7334048431151662
4672,1.7777777777777777,30,6,LMI-InfoNCE,0.666978367779071
4673,1.7777777777777777,30,6,LMI-MINE,0.6736596825306888
4674,2.0,30,6,InfoNCE,0.6991803326094725
4675,2.0,30,6,MINE,1.3674951108512479
4676,2.0,30,6,KSG,0.4528410656935206
4677,2.0,30,6,LMI,1.0696631942875983
4678,2.0,30,6,LMI-InfoNCE,0.6658300419179316
4679,2.0,30,6,LMI-MINE,0.8310323254917562
4680,0.0,40,6,InfoNCE,0.0
4681,0.0,40,6,MINE,0.0
4682,0.0,40,6,KSG,0.04438124565782032
4683,0.0,40,6,LMI,0.015075806357933524
4684,0.0,40,6,LMI-InfoNCE,-0.031785646845274
4685,0.0,40,6,LMI-MINE,0.008124766369860542
4686,0.2222222222222222,40,6,InfoNCE,0.0
4687,0.2222222222222222,40,6,MINE,0.0
4688,0.2222222222222222,40,6,KSG,-0.0038497281494524237
4689,0.2222222222222222,40,6,LMI,0.10630072794420271
4690,0.2222222222222222,40,6,LMI-InfoNCE,0.054214530402596155
4691,0.2222222222222222,40,6,LMI-MINE,0.10434961901652372
4692,0.4444444444444444,40,6,InfoNCE,0.0
4693,0.4444444444444444,40,6,MINE,0.0
4694,0.4444444444444444,40,6,KSG,0.13807986894869273
4695,0.4444444444444444,40,6,LMI,0.19328081170462635
4696,0.4444444444444444,40,6,LMI-InfoNCE,0.09840176691726893
4697,0.4444444444444444,40,6,LMI-MINE,0.15277344949650007
4698,0.6666666666666666,40,6,InfoNCE,0.0
4699,0.6666666666666666,40,6,MINE,0.16258706666352254
4700,0.6666666666666666,40,6,KSG,0.18048820442234034
4701,0.6666666666666666,40,6,LMI,0.40915765987475966
4702,0.6666666666666666,40,6,LMI-InfoNCE,0.34565126103001625
4703,0.6666666666666666,40,6,LMI-MINE,0.2539139950109952
4704,0.8888888888888888,40,6,InfoNCE,0.0
4705,0.8888888888888888,40,6,MINE,0.15807733759259798
4706,0.8888888888888888,40,6,KSG,0.1905468807319164
4707,0.8888888888888888,40,6,LMI,0.45758800087118845
4708,0.8888888888888888,40,6,LMI-InfoNCE,0.1953890148127333
4709,0.8888888888888888,40,6,LMI-MINE,0.2612049522640753
4710,1.1111111111111112,40,6,InfoNCE,0.0
4711,1.1111111111111112,40,6,MINE,0.30972097619906913
4712,1.1111111111111112,40,6,KSG,0.20394130186938492
4713,1.1111111111111112,40,6,LMI,0.4972642742062055
4714,1.1111111111111112,40,6,LMI-InfoNCE,0.34830503595346124
4715,1.1111111111111112,40,6,LMI-MINE,0.3574654072931558
4716,1.3333333333333333,40,6,InfoNCE,0.0
4717,1.3333333333333333,40,6,MINE,0.4287479330867578
4718,1.3333333333333333,40,6,KSG,0.2036248109756496
4719,1.3333333333333333,40,6,LMI,0.6339877051490428
4720,1.3333333333333333,40,6,LMI-InfoNCE,0.5097800333878759
4721,1.3333333333333333,40,6,LMI-MINE,0.43881056329835005
4722,1.5555555555555554,40,6,InfoNCE,0.1700997848011626
4723,1.5555555555555554,40,6,MINE,0.8006101966435295
4724,1.5555555555555554,40,6,KSG,0.33711048886878925
4725,1.5555555555555554,40,6,LMI,0.7344395712907237
4726,1.5555555555555554,40,6,LMI-InfoNCE,0.5858594889759693
4727,1.5555555555555554,40,6,LMI-MINE,0.5987331539653182
4728,1.7777777777777777,40,6,InfoNCE,0.31886477779749206
4729,1.7777777777777777,40,6,MINE,0.9586016289020215
4730,1.7777777777777777,40,6,KSG,0.31701883377116796
4731,1.7777777777777777,40,6,LMI,0.7745485098411848
4732,1.7777777777777777,40,6,LMI-InfoNCE,0.6811501167915462
4733,1.7777777777777777,40,6,LMI-MINE,0.6609943779776232
4734,2.0,40,6,InfoNCE,0.24298534430621746
4735,2.0,40,6,MINE,1.2373536031688992
4736,2.0,40,6,KSG,0.2823687543024066
4737,2.0,40,6,LMI,0.9664423241724237
4738,2.0,40,6,LMI-InfoNCE,0.6589530555747247
4739,2.0,40,6,LMI-MINE,0.6415833148397514
4740,0.0,50,6,InfoNCE,0.0
4741,0.0,50,6,MINE,0.0
4742,0.0,50,6,KSG,-0.016289697120627514
4743,0.0,50,6,LMI,0.02438603388961072
4744,0.0,50,6,LMI-InfoNCE,-0.011917958187436767
4745,0.0,50,6,LMI-MINE,-0.02330177118344992
4746,0.2222222222222222,50,6,InfoNCE,0.0
4747,0.2222222222222222,50,6,MINE,0.0
4748,0.2222222222222222,50,6,KSG,-0.011809330936284237
4749,0.2222222222222222,50,6,LMI,0.134323905949371
4750,0.2222222222222222,50,6,LMI-InfoNCE,0.02814393817905841
4751,0.2222222222222222,50,6,LMI-MINE,0.07842547915644547
4752,0.4444444444444444,50,6,InfoNCE,0.0
4753,0.4444444444444444,50,6,MINE,0.08665844613410116
4754,0.4444444444444444,50,6,KSG,0.10194261098500465
4755,0.4444444444444444,50,6,LMI,0.2094467888112348
4756,0.4444444444444444,50,6,LMI-InfoNCE,0.18670455654518964
4757,0.4444444444444444,50,6,LMI-MINE,0.21018471281466622
4758,0.6666666666666666,50,6,InfoNCE,0.0
4759,0.6666666666666666,50,6,MINE,0.025339751795475363
4760,0.6666666666666666,50,6,KSG,0.0967147684688072
4761,0.6666666666666666,50,6,LMI,0.35714800061599683
4762,0.6666666666666666,50,6,LMI-InfoNCE,0.22937129172556836
4763,0.6666666666666666,50,6,LMI-MINE,0.27366813872665957
4764,0.8888888888888888,50,6,InfoNCE,0.0
4765,0.8888888888888888,50,6,MINE,0.19208845464457613
4766,0.8888888888888888,50,6,KSG,0.14330576723898317
4767,0.8888888888888888,50,6,LMI,0.5559583606846773
4768,0.8888888888888888,50,6,LMI-InfoNCE,0.3668040658339965
4769,0.8888888888888888,50,6,LMI-MINE,0.4117280917468355
4770,1.1111111111111112,50,6,InfoNCE,0.0
4771,1.1111111111111112,50,6,MINE,0.38321948187179905
4772,1.1111111111111112,50,6,KSG,0.17414166094009786
4773,1.1111111111111112,50,6,LMI,0.47823718747444205
4774,1.1111111111111112,50,6,LMI-InfoNCE,0.3793742994617301
4775,1.1111111111111112,50,6,LMI-MINE,0.495781646912617
4776,1.3333333333333333,50,6,InfoNCE,0.0
4777,1.3333333333333333,50,6,MINE,0.39308354681203544
4778,1.3333333333333333,50,6,KSG,0.19127239659808945
4779,1.3333333333333333,50,6,LMI,0.7287589922643594
4780,1.3333333333333333,50,6,LMI-InfoNCE,0.568675019870763
4781,1.3333333333333333,50,6,LMI-MINE,0.5372266802749699
4782,1.5555555555555554,50,6,InfoNCE,0.0
4783,1.5555555555555554,50,6,MINE,0.670770862478747
4784,1.5555555555555554,50,6,KSG,0.22744298389926984
4785,1.5555555555555554,50,6,LMI,0.7876927495701544
4786,1.5555555555555554,50,6,LMI-InfoNCE,0.5605054392458636
4787,1.5555555555555554,50,6,LMI-MINE,0.6500698399974357
4788,1.7777777777777777,50,6,InfoNCE,0.0
4789,1.7777777777777777,50,6,MINE,1.0198137799884377
4790,1.7777777777777777,50,6,KSG,0.22810977980736777
4791,1.7777777777777777,50,6,LMI,0.8324995438003293
4792,1.7777777777777777,50,6,LMI-InfoNCE,0.5761660221422892
4793,1.7777777777777777,50,6,LMI-MINE,0.6776713841767269
4794,2.0,50,6,InfoNCE,0.0
4795,2.0,50,6,MINE,1.1474954198154956
4796,2.0,50,6,KSG,0.2769602647892486
4797,2.0,50,6,LMI,1.0649129842488743
4798,2.0,50,6,LMI-InfoNCE,0.6947737609314295
4799,2.0,50,6,LMI-MINE,0.7058863686626649
4800,0.0,100,6,InfoNCE,0.0
4801,0.0,100,6,MINE,0.0
4802,0.0,100,6,KSG,0.02787557307432579
4803,0.0,100,6,LMI,-0.02806319613350452
4804,0.0,100,6,LMI-InfoNCE,0.010846207156552597
4805,0.0,100,6,LMI-MINE,0.04113609183958272
4806,0.2222222222222222,100,6,InfoNCE,0.0
4807,0.2222222222222222,100,6,MINE,0.0
4808,0.2222222222222222,100,6,KSG,-0.016351526193836625
4809,0.2222222222222222,100,6,LMI,0.09264415807981621
4810,0.2222222222222222,100,6,LMI-InfoNCE,0.08548296200212077
4811,0.2222222222222222,100,6,LMI-MINE,0.03477534887748965
4812,0.4444444444444444,100,6,InfoNCE,0.0
4813,0.4444444444444444,100,6,MINE,0.0
4814,0.4444444444444444,100,6,KSG,0.0219301974277188
4815,0.4444444444444444,100,6,LMI,0.25415144846617893
4816,0.4444444444444444,100,6,LMI-InfoNCE,0.16330837033175924
4817,0.4444444444444444,100,6,LMI-MINE,0.1334318109575316
4818,0.6666666666666666,100,6,InfoNCE,0.0
4819,0.6666666666666666,100,6,MINE,0.0
4820,0.6666666666666666,100,6,KSG,0.09754281030202892
4821,0.6666666666666666,100,6,LMI,0.30477531128951085
4822,0.6666666666666666,100,6,LMI-InfoNCE,0.25322799285393327
4823,0.6666666666666666,100,6,LMI-MINE,0.20002926820025835
4824,0.8888888888888888,100,6,InfoNCE,0.0
4825,0.8888888888888888,100,6,MINE,0.1176514396460879
4826,0.8888888888888888,100,6,KSG,0.08720791954774026
4827,0.8888888888888888,100,6,LMI,0.47551890073680514
4828,0.8888888888888888,100,6,LMI-InfoNCE,0.29081576737164117
4829,0.8888888888888888,100,6,LMI-MINE,0.2718965624117147
4830,1.1111111111111112,100,6,InfoNCE,0.0
4831,1.1111111111111112,100,6,MINE,0.0748432380198262
4832,1.1111111111111112,100,6,KSG,0.04471216209906939
4833,1.1111111111111112,100,6,LMI,0.5507037517014765
4834,1.1111111111111112,100,6,LMI-InfoNCE,0.3448051911322349
4835,1.1111111111111112,100,6,LMI-MINE,0.362103904893474
4836,1.3333333333333333,100,6,InfoNCE,0.0
4837,1.3333333333333333,100,6,MINE,0.4685471262535238
4838,1.3333333333333333,100,6,KSG,0.024365408207455103
4839,1.3333333333333333,100,6,LMI,0.6370956673477294
4840,1.3333333333333333,100,6,LMI-InfoNCE,0.496298872165529
4841,1.3333333333333333,100,6,LMI-MINE,0.5719653845176677
4842,1.5555555555555554,100,6,InfoNCE,0.0
4843,1.5555555555555554,100,6,MINE,0.6594418493184612
