,SPRING1,SPRING2,pMI
28747,293.131,329.662,0.3039056709351298
11044,893.166,-1737.179,0.6784994695560268
110354,150.022,-246.505,0.5569127980145612
87373,184.385,-28.721,0.40769317791977766
94478,-1019.982,541.901,0.6860144100345197
62319,2911.445,148.584,1.4624933000925255
44614,158.392,1129.313,0.41991074355511016
15790,268.702,216.147,0.2173066330392462
82758,510.841,-1163.596,0.9451808526233345
83690,-106.583,916.025,0.8630583743410416
95308,137.213,280.785,-0.018296461867182166
62334,-1797.934,-968.826,2.04325840715099
105901,-48.063,592.026,0.9913880429781802
59095,270.902,433.232,-0.2988119506852196
12295,673.689,-1172.809,0.7220750644004706
44550,-216.521,1008.715,0.31364273513819363
90948,243.775,409.824,0.518375289682053
94615,296.139,-494.819,0.3599327851921813
101880,-7.879,894.368,1.5098395805622964
83824,374.605,344.895,0.49327993058160546
102567,313.753,-672.645,-1.5532542691348377
67430,-942.989,-2019.948,1.232257959144278
48986,-46.654,1082.256,0.3070714537409936
68182,1541.7,-2235.156,0.5968050667208584
23444,2771.685,21.477,0.3673174531451257
103772,-532.595,362.518,0.42625107732009637
101622,973.99,98.235,0.9973254951419619
46155,86.52,408.094,-0.7762886220953461
82944,10.867,314.757,-0.09977892453629156
108509,262.801,-701.565,0.7953652182216011
57807,80.513,607.775,0.1877625376274914
24414,-1394.445,-664.891,0.4080469240036825
93422,56.667,624.377,0.4425169255447689
67598,556.464,-1161.212,0.908255088354036
58862,463.112,275.285,0.8116846252545296
109059,478.779,202.842,0.8163524329583914
86596,24.049,407.555,0.5871413202228493
90469,166.479,-299.219,1.0344497146839118
110170,-9.159,1206.871,1.1806678152183898
88294,215.031,379.294,0.7381995460669108
82960,262.112,52.644,0.27874433662342507
26590,-1787.041,-928.851,3.1072684030372164
82685,-52.883,647.69,0.6542416553003128
12574,-1070.084,-1291.268,0.7185166784502948
92573,-776.345,-861.508,1.1648381200798634
63717,555.752,-443.937,0.49868983974711495
84799,22.842,-122.0,0.35925267879459183
17464,395.957,497.075,0.4715236106306069
105076,-88.472,745.836,0.3156567967249754
97396,151.971,381.245,0.4314671771074902
24106,-1102.762,-1756.678,0.22741231822606806
84871,-397.856,360.35,0.5253942209760538
29296,72.953,379.478,0.0033115460353973724
42315,19.555,1039.309,0.6864411455732824
63060,538.368,-873.916,0.9468434841017996
64775,-1084.939,-1545.128,1.8221282475370604
63573,2909.622,247.128,0.6746220843052304
9938,846.192,-1058.633,0.345165436996094
26098,1416.374,-384.06,0.3812298788858077
99153,389.764,120.641,0.23110611471047857
67337,982.644,-1920.196,0.5080571704327649
87552,-124.956,1010.659,0.8404735144090788
88190,127.869,674.044,1.0638055970215115
51939,128.615,665.157,0.3662375963403389
17191,36.804,792.423,0.09574005230606888
52369,-160.148,170.779,0.8173202542974298
101687,-506.087,314.7,0.2092826868678388
102572,80.02,-216.269,0.0990272249578864
27755,-113.878,714.273,0.451825504998525
92406,504.431,1216.524,0.2759159849677135
96452,857.119,-95.941,0.24243656682235287
96835,-12.385,65.403,0.7406287552192127
50931,15.609,875.013,0.4323622320140104
55968,585.439,1200.282,0.4453423460150242
11625,415.076,-478.828,0.5132749567232396
96016,477.548,107.634,0.27813775032841154
107346,3.112,527.348,0.15513802818961606
57801,-229.983,203.596,-0.3662996050428037
27774,180.232,283.021,0.4315455012200496
59658,-165.672,906.855,1.1250916222839955
62913,1550.06,-2225.888,1.1921318742706721
92679,626.388,852.438,0.3384688168858235
64576,799.308,-1673.953,0.8321914666902538
65767,-1089.74,-1660.414,2.268104769900259
110195,396.15,-184.588,0.4172687605013438
95837,1093.5,-9.489,0.12449878959189027
68926,-712.948,347.77,1.3245889117746201
94557,238.098,26.993,-0.673395179107332
69104,-458.763,298.455,0.6298570338835944
87292,363.394,75.965,0.4896489214691896
100326,511.393,344.875,0.7449044073362459
82265,356.059,239.801,0.7059215144887593
29112,2645.061,-1856.41,0.4347979230223258
97177,258.071,-224.082,0.49861517389975585
64907,598.401,-1038.523,0.9082096486619975
23992,-842.224,-2058.247,2.0401189423820565
101834,-1644.343,-928.227,1.408574196337281
50959,210.827,752.464,0.49694623464500365
84566,-120.291,671.302,0.3936072033404981
100846,605.481,231.715,0.4123598090445957
53324,-1.447,901.62,0.8306486843572303
51071,216.659,743.48,0.4210699953090611
105354,339.974,326.066,0.3488304743240802
97871,-530.847,618.608,1.2340063567962591
24235,2002.26,-2165.841,0.6723565631916084
56918,704.619,1610.831,1.3454318238546235
20578,2650.017,62.951,1.6414102848558738
64875,1427.787,935.743,1.7916968041619126
58713,106.441,811.587,0.04458739831769829
97765,-15.323,93.351,0.8449791916118434
50102,180.703,70.587,-0.09420640277663976
65361,-934.188,-902.849,0.6521741802841532
93484,-50.476,661.962,0.49850933966133815
48383,374.189,216.099,0.3026342266244222
58800,209.331,620.333,0.1825252213739313
82174,18.745,283.329,0.8264724003091143
68012,-1557.341,585.962,1.3435846186725247
94507,24.092,404.451,0.9352507658226639
85559,433.904,-101.448,0.2695382169755571
85549,-209.256,936.393,1.0351753381719746
89677,471.347,958.749,1.021328208791468
57070,98.092,961.278,0.38405930191783433
98006,-125.626,973.311,0.6794052474206773
109299,248.959,-45.874,0.21225695051744475
102814,59.533,534.801,0.6116487053196791
101798,174.577,-415.122,0.6257653092452907
103099,-56.225,593.09,0.31529429438176093
97354,332.105,135.702,0.7353568443942122
95934,385.018,1021.291,0.45688099094243456
48497,159.627,900.014,0.29487628921552805
96950,-104.516,607.06,0.26192986124714357
100798,123.963,549.651,0.6097299845919376
28534,732.728,-1429.848,0.38571658347972
86059,-29.474,812.083,0.9646496293941622
64700,-751.747,-561.625,0.46924243890795314
90472,-16.3,615.719,0.5689270494669418
104554,31.252,1263.273,1.0009680083480375
106340,622.658,95.961,-0.02996386678314711
92851,-238.617,996.41,0.541134805289637
88048,-649.207,368.038,-0.011288761895296751
90522,-110.966,873.594,0.708886662472669
84975,172.992,-11.689,0.8371705802463778
85431,503.773,-177.872,0.2952755376396735
93833,411.734,-443.556,-0.03493381244185075
68995,-792.687,356.602,1.7679152586991953
24115,-1100.418,-1790.028,-0.4576551057109574
48569,-94.388,842.57,0.8624775933447919
97746,280.612,18.758,0.41795946462416234
11557,580.413,-1007.799,0.6002081616716504
18168,-1031.314,361.789,0.5548352418707503
91061,-355.193,-132.693,0.8359867108010628
26459,120.004,750.676,0.27884399440810437
24000,550.943,-3.442,0.22432650002692872
105336,471.883,156.132,0.24654944419986347
86786,207.804,-399.337,0.4929485350192124
103297,465.406,149.227,0.5359466270751312
92148,-183.347,948.165,0.8278128710477665
103749,340.337,155.279,0.4233757809365214
26139,-775.228,358.204,0.10918053556472977
26964,-1852.053,-949.444,2.2909029253465034
102028,-152.931,809.716,0.39414915232002856
67004,526.905,-661.37,0.9188561395400694
50492,854.404,1404.122,-0.14842558682875676
83983,116.232,22.429,0.653592057660332
102182,255.356,-529.902,0.7142962486461054
108622,-631.999,-158.479,0.9442205860567661
88551,-178.907,969.496,0.661072190355168
65475,-1366.523,541.176,1.0164768970746534
62440,1479.389,-2223.724,1.4290296976625858
82457,-131.896,1023.033,0.7588552684687092
88324,-96.201,717.762,0.21101785436099946
99329,132.007,-49.123,0.7273238843504231
27540,303.383,232.035,0.3740837762694052
54395,-120.469,269.881,-1.0329312610571948
44886,144.789,717.028,-0.0919871957878755
88353,-361.24,386.297,0.75066809662869
82123,-55.151,627.782,1.073130979536512
66450,2493.931,-209.45,1.4711972945253602
63991,-1237.603,243.791,1.0340397584162833
85685,-29.789,612.93,0.6423871552859072
87449,-48.04,737.178,0.13279705453096904
21775,2435.456,-56.061,0.8007843730510492
63811,712.785,-1531.281,1.1211902019673479
101346,213.621,424.009,0.509447700662532
91370,683.828,-47.493,0.617541389636093
93903,7.693,318.128,0.6770868638093839
90124,418.332,-236.113,0.2232386755555058
28789,-1080.813,-1920.49,2.2467670444598205
85591,924.428,-37.37,0.7352582274947533
66535,-956.799,230.684,0.7377716741164202
14040,327.389,197.075,0.3496579074283102
93283,477.412,-285.713,0.4054787550133043
23447,560.483,-580.577,0.5106138641288557
106386,269.437,-54.952,0.5519843087722475
90416,1160.293,-162.169,0.3667101288874769
102910,402.412,54.969,0.8069359352477734
99309,884.238,1353.313,1.1959819750599705
26982,297.482,-582.582,0.33953768025070524
15596,-1682.362,-831.419,1.8613568337999191
95048,55.956,208.989,0.663860852267894
96787,379.614,-224.778,0.81676675523402
68763,-419.497,362.068,0.4790381491377932
93760,-116.801,972.765,1.4521218065722148
68064,2875.789,265.45,0.6161916457930632
104759,-80.064,1068.155,0.2008444624409454
108178,2838.822,488.08,-1.024305476541567
110524,180.62,158.624,0.749033495012925
48906,3.858,1239.452,0.20693511610613086
60280,146.786,781.777,0.9263567068140965
106281,292.078,-548.347,0.6736918930529163
91491,413.391,377.758,0.6366262271609863
66236,692.013,-1577.225,1.1193523204845397
83458,237.848,-272.847,-0.205958949900456
105693,142.714,474.283,0.17447311031365859
94132,24.706,363.551,0.5312616020379243
16697,-472.358,47.852,1.4291125561324427
62045,1496.162,-2232.527,1.3008758458185523
94728,-153.295,1010.414,0.6095463631417064
105609,54.376,190.973,0.26555149630317393
17666,289.828,96.615,-0.12909416616558259
110161,1353.239,1039.892,0.6336575967531792
14310,-27.747,653.133,0.5566543195469265
12359,723.474,-1466.027,0.40518512146095187
89427,433.849,-200.86,0.471561062880087
93777,-144.238,776.243,0.7068757942653056
43665,-0.047,615.007,0.3036381548202839
104622,407.27,23.788,-0.1145129625474192
111071,33.39,622.397,0.2769027133022186
41625,114.68,638.08,0.3149788253635077
84288,1312.962,-153.207,1.3649670459121488
90062,-306.114,768.5,0.45207337622315313
105168,81.159,-213.879,0.4181790716865928
92941,-427.252,333.295,0.619238582579524
96904,-789.774,450.4,0.9543387010137583
108170,613.867,-1403.216,1.0896918358635346
46918,82.534,756.304,0.4621034164118935
87802,314.063,-580.834,0.283388728532341
49597,-272.355,473.07,0.480839457246399
65376,-1068.529,-1844.608,2.1614173363665095
82201,100.75,1323.443,0.755594399844598
107608,479.538,-108.32,-0.3883740284783955
12122,-1921.411,822.612,0.6866460941170434
93775,1377.879,26.244,1.4070426316216964
95267,1320.558,114.213,0.7360688734677213
17665,-1102.436,-383.169,1.7836421621916678
23702,2494.304,-2015.423,0.24454047111283034
105944,-111.268,-152.08,-0.3251025048283228
94425,488.666,15.407,0.2013648568489938
100285,1022.205,-53.735,0.09973014164747164
86697,-824.399,-667.385,0.6631289250814064
41821,-270.929,822.893,0.18281326536262707
51886,254.317,464.801,0.23977448890968917
26634,20.679,663.719,0.9528453650114048
58177,-282.102,1.087,0.26657222377372036
105692,97.072,-302.525,0.7392366021737075
26777,245.167,57.087,0.8136161654208156
88389,-1755.301,-951.94,2.522399470608669
88108,196.728,730.005,0.3808128425851841
64489,-848.345,-2035.064,1.8261833610805653
86280,-138.889,852.635,0.8137327529693181
104757,274.04,-465.699,0.7093167079735964
65790,-1045.097,-1275.841,0.9711150092889318
22104,-354.872,111.928,0.28483325369157575
99655,-135.636,860.033,0.38029163903230107
55688,100.068,806.576,0.809142052013691
89958,121.345,-107.961,0.5383096601003504
22968,-1119.223,269.591,0.8640834721704985
23243,-25.895,571.932,0.6836309232152444
94743,100.921,89.838,0.05283145141488667
85639,-75.631,633.321,0.26679785037857184
84702,57.008,546.891,0.8868271141617129
88899,276.363,-790.995,0.6493170967631717
15369,816.368,119.568,0.30223931899780865
106730,110.639,-101.879,0.5353621649074393
51588,54.518,845.547,0.3495809546052373
67583,2530.341,-301.071,1.3432256859646519
104177,282.05,-779.482,0.8251966812844636
103533,-42.849,512.021,1.3308381675326966
83844,-131.33,883.066,0.9546267581610056
50929,84.55,734.391,-0.06900172992654664
82646,31.02,485.198,0.2087907254117769
98297,441.179,-19.266,0.5492499127202772
98578,449.451,-1074.724,0.07864860923350395
102697,35.324,233.923,-0.1769741903650391
20439,2318.817,-488.6,0.6002695089955228
45971,321.361,835.851,0.7607080020342181
67428,-612.517,-1065.895,0.48450828254954975
64350,1498.316,-2195.309,1.4587402001926928
93016,379.74,-691.348,0.3704608465458585
93057,415.067,-998.939,0.48206422436882707
111129,619.323,-26.049,-0.12352144098987101
91816,146.08,-264.082,0.657896783067003
104457,209.409,-154.409,0.3532613745482989
89058,-945.275,428.137,-0.9177495809223707
65348,-1310.697,217.165,1.192200307519592
95483,-154.954,749.492,0.45820910948209975
85847,157.472,-166.837,0.7900554554205652
105404,169.028,457.997,0.6459378297994942
49167,71.51,647.647,0.23191277120527598
43975,452.657,1202.482,0.29507083623884733
61941,632.904,-1448.884,0.5205061101024641
19724,614.302,1297.578,0.4045721745562658
62636,849.921,-430.561,0.7091355104008122
51426,1.895,982.55,0.3233657868879957
44300,-411.569,486.158,0.7324001913948657
104998,2346.095,-260.394,1.3958425611864678
63970,2998.067,272.498,2.101141655826779
68351,-641.662,-446.937,1.1764332777518618
68418,-834.577,-167.17,0.29015976307536284
104785,680.019,-47.145,0.27723158452251495
65207,-1212.38,500.425,0.8324995041612882
21868,-1230.701,458.718,1.4508890286908738
82690,111.029,915.722,1.000000622300571
46815,246.268,255.361,0.09670024701286592
86183,802.877,1474.28,0.8636350116228326
92594,714.455,1500.294,0.35033625432143933
96387,2614.872,223.04,-0.1958194309038151
22213,-1077.801,-1391.767,1.4032980839467606
107100,939.864,210.845,0.6066628841449201
100696,30.003,621.285,0.8539001340018426
24233,1008.716,-1888.4,0.44116710136768733
95150,553.802,-362.839,0.5010485882096724
99829,261.402,-690.277,0.36282874337175974
105388,-61.385,639.708,0.6869177462597995
27413,-1322.625,508.473,1.3106188442250795
65190,845.813,-1868.756,0.9542172116958489
107924,-90.508,823.117,0.31532571619677763
68289,885.727,-1890.139,1.1743249673439196
62619,1122.988,-253.828,1.4496217326752625
64712,-1017.619,-1175.461,1.326564554566047
84362,558.727,570.589,0.5113883671184009
100794,0.028,70.954,0.3834498256071684
62234,-1288.714,460.378,0.9235477860289196
104573,-8.517,741.772,0.8590599963724828
103507,2086.671,25.529,0.9468856096257655
100957,890.355,-54.854,0.7789590585651014
42151,246.595,651.233,0.20518043807604963
16878,-956.933,372.649,0.9440582620946312
102355,-663.764,515.472,-0.14638896019200426
50781,-74.63,973.802,-0.07482568314578122
45223,610.929,99.465,0.7380040915366173
103615,-625.373,53.111,1.6744235338666797
15123,-951.411,254.815,-0.24062755864891452
53033,-48.321,736.44,0.05690618931278626
66490,-1574.404,613.925,0.7483167133221692
88388,951.906,1520.906,1.2340545844079542
96409,-440.05,431.625,0.2660251869191151
88689,-163.844,1014.887,1.1671157732304835
27603,462.794,17.014,0.3564391219912972
26675,-919.704,512.469,1.0173154827738784
53185,249.458,233.268,-0.1484231073447234
68316,2438.737,-242.733,-0.49507835987690535
105942,401.336,-1099.071,0.03464093054239571
95353,1234.769,8.716,0.30992076357183973
85356,2.778,407.727,0.5488916282337345
42770,-30.229,833.525,0.66771681262065
63666,-620.599,272.367,0.5013537278578386
101802,158.738,631.182,0.7078278890404534
46049,145.999,1516.435,-0.7784759494135709
105719,-333.029,374.383,0.4005608326801934
107478,494.573,244.839,0.715033492956642
28967,-1175.979,509.069,1.1831586982328086
87312,-596.509,120.562,0.7692779007239825
26830,916.577,-1705.826,0.42880744401134097
94816,-217.091,916.549,1.065013789895398
46152,88.777,1217.657,0.005574233342042189
26141,2380.182,-166.578,1.2588901021928292
59841,380.706,354.968,0.5730219931517637
49198,-86.364,845.713,0.20134677318098348
84894,289.746,120.194,0.8709129916440299
98033,-300.099,484.522,0.15461961923127876
83985,2631.082,290.138,0.767714433038335
12468,-1788.013,-909.169,1.7228880591384381
98159,126.183,104.811,0.6152023471980499
104486,1681.368,-96.613,1.0811047347548914
27659,413.856,-170.144,0.29343281933308285
89328,1714.964,-358.824,1.164450510807518
89828,368.561,-903.153,0.5337543475556094
17528,-1291.405,-580.058,1.4480363693212102
21918,616.324,-1279.796,0.5968222146894147
47148,-150.221,851.84,0.30131091406570015
86392,-125.465,674.423,0.7191853613912422
54948,136.266,782.226,0.1764777243740342
93145,1894.412,-104.103,0.37919139433783705
108652,67.036,958.096,0.6890972966372201
69290,-766.699,330.39,0.006364132010698309
102533,208.398,122.418,0.4173866922112161
28838,476.297,-654.007,0.4508454242165418
20980,313.19,-301.458,-0.1452853330920936
96327,-185.947,826.078,0.8131826957554807
27723,574.653,522.679,0.24735002659479538
100611,1205.714,-142.798,1.5031933572119045
85866,180.677,-100.368,0.4237171377152418
65266,-913.132,-2108.724,1.0413023290940213
19856,366.343,129.377,0.21310331774371766
63416,-1524.963,561.507,0.8541693770796928
85546,363.272,-805.171,0.34903880910465246
53808,225.674,933.851,0.2987324540595726
58944,377.178,825.943,0.22455681153438828
52151,283.837,1012.178,0.6061859557840389
85663,573.112,-44.008,0.33739772436398463
83433,-146.237,743.467,1.0277475316371818
23865,-1167.089,325.517,0.5550898340775294
45224,326.336,625.264,0.3519137543035371
83567,-213.859,947.049,0.9091527585507562
64322,2500.175,145.971,1.3458253928311714
85217,-0.811,-7.746,0.46194025947208195
62769,573.414,-1240.626,0.6174990193835355
86987,371.467,495.549,1.2267045913406132
101997,156.679,1624.089,0.5466717779989947
13526,198.099,44.504,0.6584357874374567
99743,653.116,283.201,0.7383381844952701
64693,-999.834,27.785,1.1576927519156024
90603,-163.496,938.152,0.5495886851239279
46726,333.747,346.309,0.05733750854984494
102252,404.599,10.964,0.3917710058470903
88010,125.936,2.189,0.3951402978625401
96681,-94.755,794.538,0.928254530060211
25302,1058.227,-632.124,0.44993345018667374
103401,393.87,252.141,0.2893573234363921
109756,26.095,332.697,0.43486648286504154
98707,618.991,-17.548,0.22224875873873556
89909,22.049,99.272,0.5085710633538941
103238,875.454,1531.838,0.32887573577594514
86813,-148.082,883.014,0.9110615622675452
88844,248.674,-34.474,0.7595329272930129
103481,-45.764,362.934,0.037374002992129916
62134,-1256.507,502.926,1.0085612354305389
83938,65.905,786.937,0.6972188216153636
110286,36.434,832.958,0.9235773756236755
66371,-1086.957,513.454,0.5365294437665031
68705,227.132,170.895,-0.24595796692736638
97805,637.598,23.223,0.21862022999119826
89612,-18.451,610.699,1.2698111633098477
98046,98.454,88.11,0.5803800076136927
101931,-808.951,-487.802,0.6461390572920584
61952,2571.398,-1664.035,1.1770440701789735
88273,328.182,-755.24,0.8450769511662735
63818,2997.374,501.241,1.3931369346011913
60309,-99.131,277.98,0.4758045380165716
48819,87.397,872.767,0.4755057474057704
111094,177.607,654.088,0.4403755851285909
48915,88.221,877.008,0.3408841929354149
101396,494.208,-71.469,0.26651660254256443
96969,-138.113,707.537,0.08328015537386269
16255,414.93,5.392,0.5230286239825352
23070,2986.184,363.421,2.355420921291437
25974,-1248.353,322.254,0.6008211555297363
66887,2453.585,-203.055,-0.19349895040624424
68102,-931.817,-970.368,1.0296069998533997
91927,-63.514,497.636,0.25586646570059235
103714,1410.194,-170.597,0.37989057482961347
68240,1666.61,-2162.222,0.3170127980317161
63282,2465.87,-477.578,1.1294514210223316
41936,-223.793,626.752,-0.2785565539323317
87605,-297.909,533.496,0.8310731741523606
46249,76.506,1017.567,-0.6908805160950029
93172,53.531,400.489,0.8495394274806211
85063,-1077.243,496.143,1.2805298864560934
27814,-1051.521,-1290.82,0.8267218777407697
12805,236.451,157.733,-0.04289961205149194
24271,293.573,-616.283,-0.09938227896086335
97350,752.02,310.929,0.8404424287542671
26985,620.157,-854.037,0.8853698241125502
61341,5.679,862.239,0.3717580601111169
12937,669.201,-155.008,0.49339945069332797
103427,-1710.038,-934.761,2.45279865146186
87385,-486.067,429.891,0.9444524110809949
101870,1221.0,-128.526,0.8615124456505026
101740,125.874,475.47,0.519303342764178
26627,-1355.461,539.534,0.6808185173827742
52056,-52.144,546.222,0.2788540774577036
10823,578.044,-1303.7,0.31994565920472784
47977,58.782,244.482,-0.10432289097800314
104437,563.057,305.66,0.35144633263692454
108967,546.441,14.888,-0.5126017580778633
48356,208.194,915.189,-0.0630976766926483
111511,55.227,863.206,0.7889961474932492
44479,243.591,510.192,0.10069849340816943
107018,-101.923,1080.604,0.7430955485379576
108774,108.449,235.488,0.7746468831362977
99890,464.365,-73.228,0.734871367538537
22286,1189.282,-212.913,0.8688392713059466
23784,-1709.526,-900.648,1.617940187266047
89485,603.964,319.847,0.8694393593411844
53165,724.637,1542.286,0.3093635837400058
83957,103.968,91.14,0.4052832720737821
84412,1600.318,-148.293,0.5607538816148047
45944,-51.408,415.141,0.7401909899712149
62126,583.752,-1021.359,0.29779564148898874
82338,646.799,432.156,0.3742704984322099
104842,-383.68,-246.194,-0.2528411792387546
16588,-453.667,-146.982,1.669221938729514
90100,-725.713,-508.947,-0.7675986891844906
12365,536.271,-686.508,0.4438714914340708
21422,-524.386,537.464,1.2767610440967812
95374,83.859,18.702,0.6318834496159653
92037,343.721,-679.695,0.7693938174255475
64919,968.393,441.902,0.3157436171756216
110900,514.894,-32.729,0.5288389669000638
94889,10.721,578.554,0.496409478354642
96800,1196.863,51.342,0.2769375557553069
104109,-179.717,1072.49,0.6201041726755128
94136,591.27,-212.388,-0.3063427574470617
66636,-1093.942,-1669.701,1.1164787977564934
93887,-152.806,932.728,0.5495967888693625
102727,-824.423,-2088.672,1.4114371383936433
96968,-1738.098,-939.568,2.4080994695989757
28110,-1396.666,199.97,1.4353259656523305
12855,747.173,-1390.092,0.2776288950759364
104623,831.428,166.762,0.8339147890723208
64219,2599.805,-1695.815,0.5555567756338018
101657,134.433,706.087,0.24715341674791658
64658,-1279.221,270.079,0.7360916430369626
95916,199.957,-345.163,0.9269253891566006
102060,1337.348,21.683,0.44209942378163775
83108,-889.451,540.994,1.6030127722084433
53081,-995.538,-669.465,1.1607218924705431
24904,2138.15,-455.967,0.22224265456805142
106963,251.168,46.377,0.5040176772140048
95925,1624.966,-1527.035,0.6420763290165649
101290,303.476,310.39,0.29709184276672584
86580,587.33,-71.237,0.32014234373373956
20783,-1067.251,-1872.795,1.2436740326645348
95604,-79.113,787.9,0.3415872112236684
85480,528.118,33.091,1.4645591423294444
93308,263.458,-20.217,0.3320686842008164
88106,-146.437,1005.654,1.0365301919620815
61796,-90.108,609.37,0.072315547152723
26472,2094.441,-289.377,1.1267683783930988
25358,383.916,-197.107,0.14372012881903157
16993,522.311,-684.577,0.5734287625309993
98682,-1664.897,-880.16,1.4189199913816342
106179,-1129.085,499.486,0.5217698945115494
97415,-7.564,611.028,0.9200574068673847
108362,-19.046,812.221,0.8542091470281351
19262,22.328,195.562,0.2733840145271337
84849,431.405,291.166,0.24510361043166623
64970,-1178.893,388.573,1.6102720447199457
86815,-702.088,-456.735,1.8293059519190014
83728,361.394,84.016,0.28409615001472754
95293,530.758,251.376,0.2000561464446587
97172,-910.591,-756.745,1.2155428840495188
95510,-1739.333,-955.083,0.6167709505557727
68305,-1032.417,-1171.835,1.6683034156273908
17508,464.984,-184.103,0.1308477966329745
23858,308.089,33.107,0.3644570950880396
25614,-1091.773,-1567.012,0.9646947137999786
108841,2217.8,-382.282,0.506455305250874
91397,57.263,469.601,0.08760140983648275
68761,581.967,187.47,0.746287184829884
64994,-1244.677,296.733,0.9006800897738747
66306,-1042.882,-1297.985,1.1152247425956632
91650,350.703,219.166,0.402982570728757
66078,-1144.354,-518.888,0.5711032372149726
104679,144.382,209.694,0.48464439216019467
18082,-949.684,269.613,-0.26821679296408896
102029,2175.052,18.997,0.17537158367377076
95455,-1091.99,55.917,0.5904661392362274
26487,-1180.477,249.698,1.1004424396128392
87571,-1001.249,267.931,1.0801412273983668
62005,3006.374,526.93,1.2711107905549226
10312,651.335,-1133.994,1.0938212644555774
49434,18.209,590.026,-0.16995164128326068
23671,2559.249,126.521,0.19070405611441524
24555,7.558,623.893,0.5955252788029377
108252,-803.144,-598.896,1.2795339137677542
24716,2530.691,-171.899,-0.3758804355085877
102301,244.576,-233.682,-0.2972588155422678
50355,269.297,1187.379,0.7401686105628595
106932,463.386,334.149,-0.08092335020597412
67262,755.644,-218.963,0.49139498323363134
25312,1913.218,-233.971,0.09914026514204491
10219,1247.233,-9.809,1.3028580348148506
85943,839.614,-13.654,0.1088350043953665
90578,324.12,99.385,1.2200803507636064
110355,-158.336,894.336,0.26824183430392357
84219,1338.991,-306.149,1.1487274091205337
51373,353.426,846.573,0.6985475375253407
104346,286.763,-37.888,0.872346609905744
83477,569.587,371.977,0.3864330473497154
60297,546.466,1524.747,0.34197147970034114
97134,47.402,761.778,0.5620124197150582
50294,-88.263,435.027,0.45655192644404075
51991,-106.946,901.239,0.5285962749086706
98718,-1106.878,-119.087,0.7765524116440787
63563,1061.143,-2042.249,0.919908708645174
106787,289.744,521.236,0.03952171454261561
89408,-701.761,381.199,0.27659570951760976
23582,2373.258,-1252.872,0.02164288202524966
23555,1577.713,-2209.499,1.3514399245296356
28159,304.484,38.637,-0.010470454899639528
24564,472.072,-293.577,0.3550219816145726
93998,875.131,237.607,0.12674999491994923
25790,591.796,-801.622,0.725139612132178
62139,685.257,-1514.011,1.1492707011477936
83804,-1337.951,-655.513,1.1225240244841266
65024,494.211,-611.985,0.5409994381316178
101009,380.878,-231.34,0.6891192107473452
96446,826.204,1659.501,2.1885671112569285
17524,193.439,441.7,0.4440115353886426
96541,155.034,597.483,0.29472452729710297
93799,-79.304,728.429,0.5563444511485502
13003,-720.323,-373.056,0.9127211478793793
83215,224.957,-260.336,0.4869829206465373
85568,41.658,565.543,0.7240776667164213
96589,820.625,-307.806,0.3634627893040256
102998,-100.586,694.151,0.7271134887892698
23799,605.173,-1086.349,-0.08090311729821072
86739,77.577,61.374,0.04171553617809796
23861,-1205.479,330.098,1.0106069582999047
84275,-943.456,-842.232,-1.7978895114155649
65218,-1440.002,210.765,1.4102226598412233
87594,-178.224,637.552,0.8369834679274126
110628,467.056,-203.603,0.27584971199030733
83868,288.426,-499.042,-0.41354706558077686
92317,357.1,192.607,0.1863167026708879
65369,-1103.414,-1812.942,2.0762369217370966
57085,601.59,1331.035,0.9815895311242958
107022,-1797.985,-953.241,1.578835503651285
20362,-852.487,-612.175,1.075166126950482
87621,148.021,419.27,0.6713286380728619
85529,-110.261,1071.354,0.9921514842690226
22723,522.623,-548.458,0.1566999149865848
66658,-1059.269,-1224.037,0.5941192451108793
11660,302.489,-23.788,0.16249056132857137
97747,564.242,107.067,0.07723458435315651
87910,176.489,204.399,0.9166216591643932
26576,-1090.248,238.439,0.3112837011688461
101305,-680.342,-252.039,0.9477995537636179
110856,-1104.903,-1775.774,0.512755523760411
108471,-15.518,1233.385,0.4935983294808877
62982,477.261,-307.13,0.7396589989965219
51132,346.175,311.838,0.33295267423459507
29200,-1738.624,668.941,0.32963397294574653
85919,108.041,-134.165,0.48217296386296854
13031,902.25,438.943,0.9378988603542574
64721,-1071.942,-1920.749,1.6090776332672756
111341,456.828,-74.486,0.4962655103262059
82780,352.988,-471.541,0.32209032621017525
104409,-570.513,36.411,0.695053189781962
62026,1110.142,-2110.919,0.8782840442774162
27244,851.487,-1776.058,0.7630052028124572
12416,1637.977,-1621.252,0.44955195261165415
10077,1693.884,-343.721,-0.042476140114683834
43527,361.629,1187.639,0.5752278842967862
23689,1706.694,-208.848,-0.1682802566911224
82969,-130.459,506.539,1.0532530247720973
103095,550.006,262.048,0.9081775978210544
48974,602.938,1568.484,0.17761783517948607
63359,2217.752,-2095.963,1.5187106800741959
50230,774.974,1623.452,0.2565901916238145
59809,54.456,893.011,0.38997380887502586
58934,-121.632,738.012,0.12222766837015446
106512,143.027,487.993,0.5131186947332897
21423,644.788,-1347.42,1.373254151679279
12341,-223.742,959.367,0.745667584674243
68800,783.556,10.696,1.280435251702766
84320,1727.111,-95.556,0.8975144396516294
25589,-1833.339,-965.015,2.1849768775092153
106972,-26.181,483.195,1.1434672947607158
